agent_number,hat_number
1230,0
1231,1
1232,1
1233,0
1234,0
1235,0
1236,0
1237,1
1238,0
1239,1
1240,1
1241,1
1242,0
1243,1
1244,1
1245,1
1246,1
1247,0
1248,1
1249,0
1250,1
1251,1
1252,0
1253,1
1254,1
1255,0
1256,1
1257,0
1258,0
1259,1
1260,1
1261,1
1262,1
1263,1
1264,1
1265,0
1266,1
1267,1
1268,0
1269,0
1270,0
1271,1
1272,1
1273,0
1274,0
1275,0
1276,0
1277,0
1278,0
1279,0
1280,0
1281,1
1282,1
1283,0
1284,0
1285,0
1286,0
1287,0
1288,1
1289,1
1290,1
1291,0
1292,1
1293,0
1294,0
1295,0
1296,1
1297,1
1298,1
1299,0
1300,0
1301,1
1302,1
1303,1
1304,1
1305,0
1306,0
1307,1
1308,0
1309,1
1310,1
1311,0
1312,1
1313,0
1314,0
1315,0
1316,1
1317,0
1318,1
1319,1
1320,1
1321,0
1322,0
1323,1
1324,1
1325,0
1326,1
1327,1
1328,1
1329,0
1330,0
1331,1
1332,0
1333,1
1334,1
1335,0
1336,1
1337,0
1338,1
1339,1
1340,0
1341,1
1342,1
1343,1
1344,1
1345,0
1346,0
1347,1
1348,0
1349,0
1350,0
1351,1
1352,0
1353,0
1354,1
1355,0
1356,0
1357,0
1358,1
1359,0
1360,1
1361,0
1362,0
1363,0
1364,0
1365,1
1366,0
1367,1
1368,0
1369,0
1370,1
1371,0
1372,1
1373,0
1374,0
1375,0
1376,1
1377,1
1378,0
1379,1
1380,1
1381,1
1382,1
1383,1
1384,1
1385,1
1386,1
1387,0
1388,0
1389,0
1390,0
1391,0
1392,1
1393,0
1394,0
1395,1
1396,1
1397,1
1398,1
1399,1
1400,1
1401,0
1402,1
1403,0
1404,1
1405,1
1406,0
1407,1
1408,1
1409,0
1410,0
1411,0
1412,1
1413,1
1414,0
1415,1
1416,0
1417,0
1418,1
1419,0
1420,1
1421,1
1422,1
1423,1
1424,0
1425,0
1426,0
1427,0
1428,0
1429,0
1430,0
1431,0
1432,0
1433,0
1434,0
1435,0
1436,0
1437,1
1438,0
1439,0
1440,1
1441,0
1442,1
1443,0
1444,1
1445,1
1446,0
1447,0
1448,1
1449,0
1450,1
1451,0
1452,0
1453,0
1454,1
1455,1
1456,0
1457,1
1458,1
1459,1
1460,1
1461,1
1462,0
1463,1
1464,1
1465,1
1466,0
1467,0
1468,1
1469,0
1470,0
1471,0
1472,1
1473,0
1474,0
1475,0
1476,1
1477,0
1478,0
1479,0
1480,1
1481,1
1482,0
1483,0
1484,0
1485,0
1486,1
1487,0
1488,0
1489,0
1490,1
1491,0
1492,0
1493,0
1494,0
1495,0
1496,1
1497,1
1498,1
1499,1
1500,1
1501,0
1502,1
1503,0
1504,1
1505,1
1506,1
1507,0
1508,0
1509,1
1510,1
1511,0
1512,1
1513,1
1514,1
1515,1
1516,0
1517,0
1518,1
1519,0
1520,0
1521,0
1522,0
1523,0
1524,1
1525,1
1526,0
1527,0
1528,0
1529,0
1530,1
1531,0
1532,0
1533,1
1534,1
1535,0
1536,1
1537,0
1538,0
1539,0
1540,0
1541,0
1542,1
1543,1
1544,0
1545,0
1546,0
1547,1
1548,1
1549,1
1550,0
1551,0
1552,0
1553,0
1554,0
1555,1
1556,1
1557,0
1558,1
1559,1
1560,0
1561,0
1562,0
1563,0
1564,0
1565,0
1566,1
1567,0
1568,1
1569,0
1570,0
1571,1
1572,0
1573,0
1574,0
1575,1
1576,0
1577,0
1578,0
1579,0
1580,1
1581,0
1582,1
1583,0
1584,1
1585,0
1586,1
1587,0
1588,0
1589,1
1590,0
1591,0
1592,0
1593,1
1594,1
1595,0
1596,1
1597,0
1598,1
1599,0
1600,0
1601,1
1602,1
1603,0
1604,1
1605,0
1606,0
1607,1
1608,0
1609,0
1610,1
1611,1
1612,1
1613,0
1614,1
1615,0
1616,1
1617,0
1618,1
1619,0
1620,1
1621,0
1622,0
1623,1
1624,0
1625,1
1626,0
1627,0
1628,1
1629,0
1630,0
1631,1
1632,0
1633,0
1634,1
1635,0
1636,1
1637,0
1638,0
1639,0
1640,0
1641,0
1642,0
1643,0
1644,1
1645,1
1646,1
1647,1
1648,0
1649,1
1650,1
1651,0
1652,0
1653,1
1654,0
1655,1
1656,0
1657,0
1658,1
1659,1
1660,1
1661,1
1662,0
1663,0
1664,1
1665,1
1666,1
1667,1
1668,0
1669,0
1670,0
1671,0
1672,1
1673,0
1674,0
1675,1
1676,0
1677,0
1678,0
1679,1
1680,1
1681,1
1682,1
1683,0
1684,1
1685,1
1686,1
1687,0
1688,0
1689,1
1690,1
1691,1
1692,0
1693,0
1694,1
1695,0
1696,0
1697,0
1698,1
1699,0
1700,0
1701,0
1702,1
1703,0
1704,1
1705,1
1706,1
1707,1
1708,1
1709,0
1710,1
1711,0
1712,1
1713,1
1714,0
1715,0
1716,1
1717,0
1718,1
1719,0
1720,1
1721,0
1722,0
1723,0
1724,0
1725,0
1726,1
1727,1
1728,0
1729,0
1730,0
1731,0
1732,0
1733,1
1734,0
1735,0
1736,1
1737,1
1738,0
1739,1
1740,0
1741,0
1742,0
1743,1
1744,1
1745,1
1746,1
1747,0
1748,1
1749,1
1750,0
1751,0
1752,0
1753,0
1754,0
1755,0
1756,0
1757,0
1758,1
1759,0
1760,1
1761,0
1762,1
1763,0
1764,1
1765,0
1766,1
1767,0
1768,1
1769,1
1770,1
1771,0
1772,1
1773,1
1774,1
1775,0
1776,0
1777,1
1778,1
1779,1
1780,1
1781,0
1782,1
1783,0
1784,0
1785,1
1786,0
1787,1
1788,1
1789,0
1790,1
1791,1
1792,1
1793,1
1794,0
1795,1
1796,1
1797,1
1798,0
1799,1
1800,1
1801,0
1802,0
1803,1
1804,0
1805,0
1806,1
1807,1
1808,0
1809,0
1810,0
1811,1
1812,0
1813,0
1814,1
1815,0
1816,1
1817,1
1818,1
1819,1
1820,1
1821,0
1822,0
1823,0
1824,0
1825,1
1826,0
1827,0
1828,0
1829,0
1830,0
1831,1
1832,1
1833,1
1834,1
1835,1
1836,0
1837,0
1838,1
1839,1
1840,0
1841,0
1842,0
1843,1
1844,0
1845,1
1846,0
1847,1
1848,0
1849,0
1850,0
1851,0
1852,0
1853,1
1854,0
1855,0
1856,0
1857,0
1858,0
1859,0
1860,0
1861,1
1862,1
1863,0
1864,0
1865,0
1866,0
1867,0
1868,1
1869,0
1870,0
1871,0
1872,0
1873,1
1874,0
1875,0
1876,0
1877,0
1878,0
1879,0
1880,1
1881,1
1882,0
1883,0
1884,1
1885,0
1886,1
1887,1
1888,1
1889,0
1890,1
1891,0
1892,0
1893,0
1894,1
1895,1
1896,0
1897,1
1898,0
1899,1
1900,0
1901,0
1902,0
1903,0
1904,0
1905,0
1906,0
1907,1
1908,0
1909,1
1910,1
1911,1
1912,1
1913,0
1914,1
1915,1
1916,0
1917,1
1918,0
1919,1
1920,0
1921,0
1922,1
1923,0
1924,1
1925,0
1926,1
1927,1
1928,1
1929,0
1930,0
1931,0
1932,1
1933,1
1934,1
1935,0
1936,1
1937,1
1938,1
1939,0
1940,0
1941,0
1942,1
1943,1
1944,1
1945,0
1946,0
1947,1
1948,0
1949,1
1950,0
1951,1
1952,1
1953,1
1954,0
1955,1
1956,0
1957,0
1958,0
1959,1
1960,0
1961,1
1962,1
1963,0
1964,0
1965,0
1966,1
1967,0
1968,0
1969,1
1970,0
1971,0
1972,1
1973,0
1974,1
1975,1
1976,0
1977,0
1978,1
1979,1
1980,1
1981,0
1982,1
1983,0
1984,1
1985,0
1986,0
1987,1
1988,1
1989,1
1990,1
1991,1
1992,1
1993,0
1994,1
1995,1
1996,0
1997,0
1998,1
1999,1
2000,0
2001,1
2002,1
2003,1
2004,1
2005,1
2006,0
2007,0
2008,0
2009,1
2010,0
2011,0
2012,1
2013,0
2014,1
2015,0
2016,1
2017,0
2018,0
2019,0
2020,1
2021,1
2022,1
2023,0
2024,1
2025,1
2026,0
2027,1
2028,1
2029,1
2030,0
2031,1
2032,0
2033,0
2034,1
2035,1
2036,1
2037,1
2038,1
2039,1
2040,0
2041,0
2042,1
2043,1
2044,1
2045,0
2046,0
2047,0
2048,0
2049,0
2050,1
2051,1
2052,1
2053,1
2054,1
2055,0
2056,1
2057,0
2058,1
2059,0
2060,0
2061,1
2062,1
2063,0
2064,0
2065,0
2066,1
2067,0
2068,1
2069,0
2070,0
2071,0
2072,0
2073,1
2074,1
2075,1
2076,1
2077,1
2078,0
2079,1
2080,0
2081,1
2082,1
2083,0
2084,1
2085,0
2086,0
2087,1
2088,0
2089,1
2090,1
2091,1
2092,1
2093,0
2094,1
2095,0
2096,0
2097,1
2098,0
2099,1
2100,1
2101,0
2102,0
2103,0
2104,0
2105,0
2106,0
2107,0
2108,0
2109,0
2110,1
2111,1
2112,0
2113,0
2114,1
2115,1
2116,1
2117,0
2118,1
2119,1
2120,0
2121,1
2122,1
2123,0
2124,1
2125,0
2126,1
2127,0
2128,0
2129,1
2130,0
2131,0
2132,0
2133,1
2134,0
2135,0
2136,0
2137,1
2138,0
2139,0
2140,1
2141,1
2142,1
2143,1
2144,1
2145,0
2146,0
2147,1
2148,1
2149,1
2150,1
2151,1
2152,0
2153,0
2154,1
2155,0
2156,1
2157,1
2158,0
2159,1
2160,0
2161,1
2162,1
2163,0
2164,1
2165,1
2166,0
2167,1
2168,1
2169,0
2170,1
2171,0
2172,0
2173,1
2174,1
2175,1
2176,1
2177,1
2178,0
2179,0
2180,0
2181,1
2182,0
2183,1
2184,0
2185,0
2186,0
2187,1
2188,0
2189,1
2190,0
2191,0
2192,1
2193,1
2194,0
2195,0
2196,0
2197,1
2198,1
2199,1
2200,0
2201,0
2202,0
2203,1
2204,0
2205,1
2206,0
2207,1
2208,1
2209,1
2210,0
2211,0
2212,0
2213,1
2214,1
2215,0
2216,1
2217,0
2218,1
2219,1
2220,0
2221,1
2222,0
2223,0
2224,0
2225,1
2226,0
2227,0
2228,0
2229,1
2230,1
2231,0
2232,0
2233,1
2234,0
2235,0
2236,1
2237,0
2238,1
2239,1
2240,1
2241,1
2242,0
2243,1
2244,1
2245,1
2246,0
2247,1
2248,1
2249,1
2250,0
2251,0
2252,0
2253,1
2254,1
2255,0
2256,1
2257,0
2258,0
2259,0
2260,1
2261,1
2262,1
2263,0
2264,1
2265,0
2266,1
2267,1
2268,1
2269,0
2270,0
2271,1
2272,1
2273,1
2274,1
2275,1
2276,1
2277,1
2278,0
2279,1
2280,0
2281,1
2282,0
2283,0
2284,0
2285,0
2286,1
2287,0
2288,0
2289,0
2290,0
2291,1
2292,1
2293,0
2294,0
2295,1
2296,1
2297,0
2298,1
2299,0
2300,0
2301,0
2302,1
2303,1
2304,1
2305,0
2306,1
2307,0
2308,0
2309,0
2310,1
2311,0
2312,1
2313,0
2314,1
2315,1
2316,1
2317,1
2318,0
2319,0
2320,1
2321,1
2322,1
2323,0
2324,0
2325,1
2326,1
2327,0
2328,0
2329,1
2330,1
2331,0
2332,1
2333,1
2334,0
2335,1
2336,0
2337,1
2338,0
2339,0
2340,1
2341,0
2342,0
2343,0
2344,0
2345,0
2346,0
2347,0
2348,0
2349,1
2350,0
2351,0
2352,1
2353,0
2354,1
2355,1
2356,1
2357,1
2358,0
2359,1
2360,1
2361,1
2362,1
2363,1
2364,1
2365,0
2366,1
2367,1
2368,0
2369,0
2370,1
2371,1
2372,0
2373,1
2374,0
2375,0
2376,0
2377,0
2378,0
2379,0
2380,1
2381,0
2382,1
2383,0
2384,0
2385,1
2386,0
2387,0
2388,1
2389,0
2390,1
2391,0
2392,1
2393,0
2394,0
2395,1
2396,1
2397,0
2398,0
2399,1
2400,0
2401,1
2402,0
2403,0
2404,1
2405,0
2406,1
2407,0
2408,0
2409,0
2410,1
2411,0
2412,0
2413,0
2414,0
2415,1
2416,0
2417,0
2418,0
2419,0
2420,1
2421,0
2422,1
2423,1
2424,0
2425,0
2426,0
2427,1
2428,0
2429,0
2430,1
2431,1
2432,1
2433,0
2434,1
2435,0
2436,0
2437,1
2438,1
2439,0
2440,1
2441,1
2442,0
2443,0
2444,1
2445,0
2446,1
2447,0
2448,0
2449,0
2450,0
2451,1
2452,0
2453,1
2454,0
2455,0
2456,0
2457,1
2458,1
2459,0
2460,1
2461,1
2462,1
2463,1
2464,0
2465,1
2466,1
2467,0
2468,1
2469,0
2470,1
2471,0
2472,0
2473,0
2474,0
2475,1
2476,1
2477,1
2478,1
2479,1
2480,1
2481,1
2482,1
2483,1
2484,0
2485,0
2486,0
2487,1
2488,1
2489,1
2490,0
2491,0
2492,0
2493,0
2494,1
2495,1
2496,0
2497,1
2498,0
2499,0
2500,0
2501,1
2502,0
2503,1
2504,1
2505,0
2506,0
2507,0
2508,1
2509,0
2510,0
2511,0
2512,1
2513,1
2514,1
2515,0
2516,1
2517,1
2518,1
2519,1
2520,0
2521,1
2522,0
2523,0
2524,0
2525,0
2526,1
2527,1
2528,0
2529,1
2530,1
2531,0
2532,1
2533,1
2534,1
2535,1
2536,0
2537,1
2538,1
2539,1
2540,0
2541,1
2542,0
2543,0
2544,0
2545,0
2546,1
2547,0
2548,0
2549,0
2550,1
2551,0
2552,1
2553,1
2554,1
2555,0
2556,1
2557,0
2558,0
2559,0
2560,1
2561,1
2562,0
2563,1
2564,0
2565,1
2566,0
2567,1
2568,0
2569,1
2570,1
2571,0
2572,0
2573,0
2574,0
2575,1
2576,1
2577,1
2578,0
2579,0
2580,0
2581,1
2582,0
2583,1
2584,0
2585,1
2586,1
2587,0
2588,0
2589,1
2590,0
2591,0
2592,1
2593,1
2594,1
2595,0
2596,1
2597,1
2598,0
2599,0
2600,0
2601,0
2602,1
2603,1
2604,1
2605,1
2606,1
2607,1
2608,0
2609,1
2610,1
2611,0
2612,1
2613,1
2614,0
2615,1
2616,0
2617,0
2618,1
2619,1
2620,1
2621,0
2622,1
2623,0
2624,0
2625,1
2626,0
2627,0
2628,1
2629,0
2630,0
2631,0
2632,0
2633,0
2634,0
2635,0
2636,1
2637,0
2638,0
2639,0
2640,0
2641,1
2642,1
2643,0
2644,1
2645,0
2646,0
2647,0
2648,1
2649,1
2650,0
2651,1
2652,1
2653,0
2654,1
2655,0
2656,0
2657,1
2658,1
2659,1
2660,0
2661,0
2662,0
2663,0
2664,0
2665,1
2666,1
2667,0
2668,0
2669,1
2670,1
2671,1
2672,1
2673,1
2674,1
2675,0
2676,0
2677,0
2678,0
2679,0
2680,1
2681,0
2682,0
2683,0
2684,1
2685,1
2686,0
2687,0
2688,1
2689,1
2690,1
2691,1
2692,1
2693,0
2694,1
2695,0
2696,1
2697,1
2698,0
2699,1
2700,0
2701,0
2702,1
2703,0
2704,0
2705,1
2706,1
2707,1
2708,1
2709,0
2710,1
2711,0
2712,0
2713,1
2714,1
2715,0
2716,1
2717,1
2718,1
2719,0
2720,0
2721,0
2722,0
2723,1
2724,0
2725,1
2726,0
2727,0
2728,1
2729,1
2730,1
2731,0
2732,1
2733,1
2734,1
2735,0
2736,0
2737,1
2738,1
2739,0
2740,0
2741,0
2742,1
2743,0
2744,0
2745,0
2746,1
2747,0
2748,1
2749,0
2750,0
2751,1
2752,1
2753,0
2754,1
2755,0
2756,0
2757,0
2758,0
2759,1
2760,1
2761,1
2762,0
2763,0
2764,0
2765,1
2766,1
2767,1
2768,0
2769,1
2770,0
2771,0
2772,0
2773,0
2774,0
2775,0
2776,0
2777,0
2778,0
2779,0
2780,0
2781,1
2782,0
2783,0
2784,1
2785,0
2786,0
2787,0
2788,1
2789,0
2790,0
2791,1
2792,0
2793,1
2794,0
2795,1
2796,0
2797,0
2798,1
2799,0
2800,0
2801,0
2802,1
2803,1
2804,1
2805,1
2806,1
2807,0
2808,0
2809,0
2810,1
2811,1
2812,1
2813,0
2814,1
2815,0
2816,0
2817,0
2818,1
2819,0
2820,1
2821,0
2822,1
2823,1
2824,0
2825,0
2826,0
2827,1
2828,1
2829,1
2830,1
2831,1
2832,0
2833,0
2834,1
2835,1
2836,1
2837,1
2838,0
2839,1
2840,1
2841,0
2842,0
2843,1
2844,0
2845,1
2846,1
2847,1
2848,1
2849,0
2850,1
2851,0
2852,1
2853,1
2854,1
2855,0
2856,0
2857,1
2858,0
2859,0
2860,1
2861,0
2862,1
2863,0
2864,0
2865,1
2866,1
2867,1
2868,0
2869,1
2870,0
2871,1
2872,1
2873,1
2874,0
2875,0
2876,0
2877,1
2878,0
2879,1
2880,0
2881,0
2882,0
2883,1
2884,0
2885,0
2886,0
2887,1
2888,1
2889,1
2890,0
2891,1
2892,0
2893,0
2894,1
2895,1
2896,0
2897,1
2898,1
2899,1
2900,1
2901,0
2902,0
2903,0
2904,0
2905,1
2906,0
2907,0
2908,1
2909,1
2910,1
2911,0
2912,1
2913,1
2914,0
2915,1
2916,0
2917,0
2918,1
2919,1
2920,0
2921,0
2922,0
2923,1
2924,1
2925,0
2926,1
2927,0
2928,1
2929,0
2930,1
2931,0
2932,1
2933,0
2934,0
2935,1
2936,0
2937,0
2938,0
2939,1
2940,1
2941,0
2942,0
2943,1
2944,0
2945,1
2946,0
2947,1
2948,0
2949,1
2950,1
2951,0
2952,0
2953,1
2954,0
2955,0
2956,0
2957,1
2958,0
2959,1
2960,1
2961,0
2962,0
2963,1
2964,1
2965,1
2966,1
2967,0
2968,1
2969,1
2970,0
2971,1
2972,1
2973,0
2974,0
2975,0
2976,0
2977,1
2978,0
2979,0
2980,1
2981,1
2982,1
2983,0
2984,0
2985,1
2986,1
2987,1
2988,0
2989,0
2990,1
2991,1
2992,1
2993,1
2994,1
2995,0
