agent_number,hat_number
522,232
523,117
524,242
525,183
526,248
527,268
528,42
529,2
530,238
531,483
532,178
533,391
534,448
535,417
536,172
537,124
538,34
539,345
540,135
541,448
542,83
543,470
544,17
545,473
546,415
547,248
548,67
549,323
550,12
551,466
552,393
553,223
554,238
555,236
556,393
557,472
558,256
559,344
560,53
561,148
562,421
563,461
564,431
565,241
566,409
567,170
568,29
569,108
570,15
571,222
572,3
573,150
574,162
575,112
576,122
577,263
578,452
579,479
580,294
581,358
582,494
583,364
584,55
585,499
586,221
587,71
588,71
589,50
590,302
591,363
592,353
593,396
594,232
595,324
596,137
597,75
598,67
599,414
600,27
601,37
602,55
603,28
604,115
605,218
606,436
607,219
608,451
609,227
610,236
611,98
612,4
613,0
614,184
615,498
616,30
617,67
618,398
619,41
620,67
621,94
622,448
623,474
624,444
625,141
626,212
627,389
628,354
629,339
630,52
631,260
632,448
633,467
634,431
635,65
636,246
637,319
638,149
639,223
640,212
641,287
642,261
643,384
644,329
645,131
646,81
647,13
648,206
649,29
650,81
651,242
652,436
653,267
654,474
655,292
656,391
657,372
658,251
659,396
660,430
661,351
662,398
663,95
664,55
665,381
666,392
667,392
668,71
669,223
670,146
671,85
672,323
673,278
674,248
675,145
676,86
677,103
678,214
679,127
680,346
681,346
682,351
683,174
684,5
685,15
686,391
687,349
688,56
689,140
690,178
691,99
692,253
693,439
694,304
695,497
696,418
697,305
698,336
699,217
700,71
701,4
702,122
703,496
704,370
705,164
706,410
707,244
708,360
709,495
710,242
711,368
712,3
713,94
714,258
715,165
716,196
717,196
718,28
719,119
720,444
721,100
722,128
723,75
724,16
725,346
726,434
727,160
728,331
729,85
730,264
731,397
732,430
733,391
734,478
735,146
736,61
737,72
738,243
739,289
740,346
741,110
742,217
743,75
744,396
745,402
746,158
747,241
748,258
749,59
750,278
751,33
752,328
753,77
754,228
755,328
756,249
757,376
758,60
759,128
760,232
761,465
762,106
763,52
764,203
765,477
766,499
767,400
768,244
769,143
770,141
771,59
772,164
773,272
774,9
775,222
776,240
777,56
778,65
779,36
780,143
781,407
782,147
783,397
784,382
785,213
786,460
787,141
788,161
789,57
790,18
791,285
792,88
793,297
794,23
795,425
796,171
797,416
798,22
799,124
800,417
801,267
802,118
803,80
804,414
805,391
806,119
807,405
808,250
809,443
810,192
811,428
812,116
813,3
814,324
815,171
816,175
817,487
818,125
819,432
820,238
821,436
822,169
823,180
824,431
825,374
826,427
827,159
828,216
829,147
830,445
831,262
832,344
833,210
834,238
835,211
836,72
837,274
838,5
839,45
840,108
841,228
842,293
843,259
844,324
845,190
846,150
847,438
848,222
849,336
850,452
851,279
852,153
853,66
854,397
855,30
856,73
857,0
858,424
859,366
860,148
861,95
862,206
863,119
864,458
865,55
866,448
867,232
868,340
869,492
870,40
871,334
872,307
873,72
874,289
875,123
876,399
877,456
878,38
879,353
880,79
881,3
882,35
883,38
884,487
885,480
886,415
887,258
888,131
889,7
890,294
891,144
892,208
893,192
894,480
895,54
896,117
897,6
898,187
899,249
900,86
901,272
902,274
903,162
904,141
905,124
906,84
907,126
908,18
909,37
910,57
911,295
912,290
913,211
914,220
915,122
916,363
917,238
918,226
919,137
920,298
921,489
922,212
923,318
924,472
925,438
926,499
927,75
928,441
929,47
930,32
931,281
932,170
933,494
934,174
935,496
936,387
937,259
938,161
939,19
940,377
941,145
942,319
943,205
944,339
945,366
946,56
947,244
948,425
949,11
950,335
951,311
952,335
953,226
954,36
955,222
956,310
957,399
958,478
959,86
960,457
961,29
962,11
963,31
964,371
965,416
966,436
967,362
968,61
969,296
970,132
971,164
972,25
973,470
974,86
975,303
976,267
977,94
978,232
979,22
980,438
981,218
982,16
983,395
984,257
985,229
986,331
987,424
988,358
989,216
990,156
991,75
992,412
993,386
994,75
995,449
996,200
997,57
998,197
999,134
