agent_number,hat_number
215,4567
216,6292
217,4660
218,6501
219,776
220,586
221,3862
222,740
223,6609
224,3246
225,2977
226,3501
227,2078
228,1610
229,1202
230,3343
231,5471
232,6637
233,3729
234,385
235,5273
236,125
237,1149
238,866
239,1812
240,5306
241,1029
242,3226
243,2035
244,4864
245,2081
246,4893
247,7109
248,3607
249,4871
250,6873
251,5132
252,284
253,2339
254,3956
255,5686
256,6366
257,28
258,1215
259,7380
260,5027
261,4321
262,3049
263,6179
264,2024
265,7330
266,6353
267,6413
268,7081
269,3961
270,5088
271,4236
272,2198
273,6800
274,3222
275,6443
276,7121
277,3751
278,4869
279,3133
280,6778
281,78
282,1688
283,1706
284,639
285,5196
286,1963
287,4943
288,49
289,4229
290,2290
291,1396
292,7407
293,5081
294,4708
295,1224
296,6852
297,4353
298,6238
299,1460
300,4891
301,6515
302,64
303,3008
304,5666
305,1614
306,5695
307,4855
308,2991
309,2519
310,1724
311,7206
312,6414
313,1296
314,2902
315,5123
316,3458
317,3356
318,7192
319,1587
320,3735
321,2089
322,890
323,6747
324,576
325,747
326,6652
327,1802
328,1002
329,3782
330,2600
331,5411
332,6833
333,2972
334,6622
335,5027
336,5552
337,667
338,383
339,5919
340,4003
341,310
342,6141
343,4284
344,5270
345,146
346,5700
347,1243
348,4224
349,3057
350,3383
351,6222
352,1694
353,4798
354,3022
355,4703
356,2867
357,329
358,1974
359,7099
360,3521
361,4877
362,2418
363,5824
364,453
365,2692
366,6151
367,7215
368,3110
369,1094
370,3877
371,6551
372,2649
373,5046
374,3265
375,6451
376,4422
377,18
378,3780
379,2357
380,4015
381,1111
382,6163
383,309
384,5101
385,4787
386,6599
387,3932
388,1497
389,5096
390,1099
391,6305
392,3632
393,6181
394,1345
395,1875
396,316
397,3713
398,3624
399,210
400,755
401,3730
402,7060
403,4996
404,3265
405,611
406,24
407,7294
408,2223
409,5086
410,3625
411,2826
412,2457
413,5684
414,2508
415,2421
416,6555
417,1708
418,1162
419,4905
420,6992
421,125
422,1709
423,792
424,770
425,1672
426,3678
427,5040
428,7229
429,911
430,5479
431,7470
432,4707
433,5384
434,3338
435,4946
436,4680
437,1173
438,3175
439,2450
440,5484
441,3043
442,3657
443,4502
444,2395
445,7059
446,1881
447,121
448,3414
449,4315
450,7066
451,6242
452,4571
453,6141
454,6783
455,5371
456,1192
457,1467
458,1133
459,2537
460,5359
461,2186
462,6533
463,4037
464,5624
465,4404
466,3394
467,392
468,1960
469,6378
470,1322
471,1386
472,6709
473,2361
474,2507
475,6694
476,7492
477,7260
478,881
479,7301
480,1087
481,564
482,4393
483,2336
484,1651
485,3189
486,6371
487,2505
488,1598
489,4006
490,121
491,4599
492,404
493,1967
494,549
495,6675
496,3932
497,1952
498,3290
499,63
500,1072
501,4037
502,4745
503,1722
504,3220
505,2009
506,2865
507,3907
508,971
509,5109
510,4548
511,3180
512,6369
513,1346
514,3733
515,2332
516,4188
517,3816
518,5427
519,5339
520,2771
521,1623
522,4878
523,3331
524,7391
525,7144
526,2576
527,3536
528,3469
529,1677
530,1274
531,3666
532,2313
533,3828
534,6255
535,1317
536,4758
537,3484
538,2396
539,2349
540,3630
541,767
542,3157
543,4386
544,3609
545,4703
546,7294
547,295
548,5263
549,602
550,3911
551,4304
552,681
553,1524
554,6425
555,1641
556,1229
557,3310
558,6293
559,2047
560,2226
561,139
562,6257
563,6264
564,3254
565,4725
566,424
567,2401
568,7057
569,3279
570,2549
571,452
572,783
573,2521
574,4768
575,5203
576,3906
577,5266
578,4630
579,4513
580,3902
581,559
582,2435
583,5153
584,2269
585,1196
586,5787
587,4957
588,5081
589,4051
590,2470
591,5180
592,3003
593,14
594,2462
595,327
596,3338
597,5804
598,5145
599,6162
600,338
601,2887
602,162
603,3453
604,5120
605,6676
606,4922
607,2418
608,4259
609,7361
610,2547
611,3445
612,4600
613,5945
614,4743
615,1643
616,1545
617,5522
618,5079
619,4902
620,2794
621,2646
622,7113
623,1050
624,3320
625,3623
626,6502
627,1505
628,6373
629,626
630,2052
631,5583
632,2147
633,6872
634,5452
635,4886
636,2451
637,7381
638,1542
639,7285
640,2266
641,2533
642,7245
643,11
644,5230
645,4245
646,6386
647,4839
648,2432
649,3604
650,793
651,5184
652,2834
653,28
654,3554
655,3800
656,6100
657,4422
658,7121
659,2287
660,1694
661,2343
662,7154
663,7139
664,5453
665,370
666,481
667,4288
668,297
669,4287
670,4841
671,6503
672,2503
673,6874
674,1371
675,1990
676,5528
677,6054
678,6873
679,2039
680,5328
681,5588
682,1696
683,6038
684,2180
685,6819
686,7045
687,6850
688,4007
689,2130
690,5637
691,2306
692,3429
693,3806
694,565
695,4665
696,4612
697,1356
698,1456
699,7418
700,2088
701,6423
702,3150
703,6520
704,4648
705,5961
706,4106
707,2994
708,292
709,6326
710,3425
711,2755
712,6903
713,1857
714,1180
715,1742
716,4876
717,2432
718,97
719,5885
720,5987
721,5220
722,3149
723,4719
724,4892
725,5264
726,2799
727,6292
728,5727
729,393
730,4026
731,6348
732,392
733,526
734,7199
735,5057
736,2786
737,2832
738,1467
739,4697
740,5990
741,138
742,7069
743,4847
744,373
745,4227
746,4377
747,6051
748,4125
749,1544
750,2901
751,3137
752,5540
753,4090
754,4872
755,3756
756,6455
757,7299
758,6715
759,5533
760,2941
761,4083
762,729
763,7482
764,606
765,929
766,3
767,4544
768,2637
769,7049
770,324
771,4706
772,7089
773,1003
774,5798
775,3949
776,4739
777,146
778,5706
779,1891
780,5045
781,1953
782,1140
783,4666
784,1349
785,6934
786,471
787,2435
788,3726
789,6984
790,7211
791,7324
792,1338
793,3630
794,542
795,2771
796,871
797,7287
798,878
799,3810
800,4959
801,2829
802,3629
803,4834
804,650
805,1032
806,2684
807,5412
808,2136
809,2152
810,487
811,7024
812,1292
813,377
814,292
815,3722
816,3851
817,969
818,7140
819,4938
820,3630
821,1753
822,7012
823,6498
824,3537
825,1758
826,4526
827,7408
828,4037
829,6902
830,6176
831,247
832,2723
833,712
834,6891
835,1991
836,5492
837,4901
838,3150
839,5041
840,5903
841,4036
842,5834
843,5249
844,6179
845,2592
846,631
847,2304
848,522
849,6072
850,847
851,6621
852,6343
853,1460
854,6236
855,3915
856,5083
857,3804
858,3121
859,1263
860,222
861,566
862,1882
863,820
864,1627
865,6904
866,2227
867,1096
868,7230
869,315
870,1187
871,6771
872,6572
873,141
874,4431
875,6553
876,6117
877,5335
878,6668
879,912
880,4380
881,6205
882,5573
883,956
884,2985
885,5805
886,206
887,3750
888,2759
889,5335
890,5578
891,6159
892,1031
893,2415
894,5847
895,4904
896,2004
897,2986
898,762
899,6020
900,7260
901,6473
902,3990
903,5884
904,622
905,460
906,7171
907,1485
908,3523
909,2497
910,3366
911,1997
912,183
913,6710
914,2266
915,2115
916,3127
917,406
918,3095
919,2929
920,1272
921,2053
922,421
923,7130
924,1659
925,2236
926,3500
927,5713
928,720
929,3099
930,559
931,5593
932,3302
933,1420
934,5992
935,3472
936,2235
937,6948
938,264
939,4396
940,6716
941,2980
942,1119
943,3448
944,4330
945,6981
946,1110
947,6832
948,6330
949,2235
950,5688
951,4164
952,2567
953,5285
954,4333
955,2829
956,5611
957,4239
958,4163
959,276
960,4205
961,3125
962,488
963,5206
964,4489
965,6493
966,6191
967,3572
968,6971
969,568
970,4672
971,6383
972,2748
973,6285
974,1475
975,1521
976,7302
977,6474
978,577
979,6345
980,2983
981,5157
982,3011
983,7398
984,3032
985,7179
986,7009
987,6666
988,7362
989,7495
990,2300
991,2058
992,306
993,5531
994,3119
995,4896
996,4208
997,5140
998,7026
999,6465
1000,6728
1001,5373
1002,4576
1003,2377
1004,1949
1005,6383
1006,5968
1007,2875
1008,3533
1009,3943
1010,2209
1011,2630
1012,1797
1013,4500
1014,2895
1015,202
1016,5678
1017,1004
1018,2172
1019,6566
1020,3247
1021,4703
1022,2145
1023,98
1024,874
1025,5694
1026,1375
1027,7238
1028,1221
1029,5948
1030,2600
1031,5547
1032,2684
1033,2210
1034,6396
1035,4169
1036,1227
1037,3973
1038,2085
1039,1011
1040,3878
1041,3912
1042,474
1043,5299
1044,4447
1045,7051
1046,375
1047,1413
1048,6075
1049,5292
1050,1866
1051,2128
1052,7035
1053,4508
1054,3036
1055,3822
1056,5021
1057,1628
1058,4761
1059,1138
1060,1362
1061,3336
1062,5053
1063,1098
1064,2850
1065,1098
1066,630
1067,4708
1068,4282
1069,320
1070,1508
1071,2543
1072,3344
1073,1234
1074,6286
1075,189
1076,5757
1077,3636
1078,1922
1079,3624
1080,1784
1081,5024
1082,5577
1083,3994
1084,4608
1085,3688
1086,3229
1087,6450
1088,2294
1089,5884
1090,1952
1091,4611
1092,7231
1093,127
1094,2621
1095,2442
1096,6702
1097,1676
1098,6276
1099,974
1100,100
1101,1911
1102,6178
1103,2199
1104,3178
1105,5951
1106,2654
1107,4691
1108,2389
1109,2265
1110,4824
1111,125
1112,2350
1113,5471
1114,6777
1115,753
1116,2596
1117,45
1118,5600
1119,3537
1120,1617
1121,2868
1122,1873
1123,770
1124,2501
1125,4991
1126,4897
1127,2072
1128,4962
1129,6839
1130,5522
1131,6588
1132,5812
1133,330
1134,7363
1135,4082
1136,3969
1137,320
1138,5489
1139,5509
1140,6662
1141,6454
1142,2907
1143,1975
1144,6899
1145,827
1146,350
1147,3263
1148,1011
1149,2051
1150,5057
1151,6374
1152,4862
1153,7155
1154,6457
1155,5121
1156,7465
1157,1328
1158,4385
1159,20
1160,7191
1161,4249
1162,2509
1163,7315
1164,1068
1165,161
1166,1263
1167,3325
1168,2994
1169,6424
1170,4137
1171,5019
1172,2921
1173,6897
1174,6908
1175,1213
1176,6072
1177,3405
1178,6714
1179,286
1180,817
1181,7206
1182,2500
1183,3608
1184,3771
1185,5148
1186,6747
1187,5612
1188,2985
1189,4071
1190,154
1191,2752
1192,2018
1193,3713
1194,5807
1195,3271
1196,3978
1197,2514
1198,5426
1199,2257
1200,1000
1201,6947
1202,4902
1203,7494
1204,1807
1205,6413
1206,4085
1207,6959
1208,2935
1209,1805
1210,3843
1211,6767
1212,114
1213,6083
1214,5390
1215,2048
1216,3417
1217,1338
1218,3684
1219,2248
1220,5439
1221,4455
1222,4966
1223,6091
1224,5775
1225,6162
1226,1258
1227,2564
1228,4473
1229,5025
1230,4484
1231,1278
1232,3382
1233,3554
1234,5159
1235,5208
1236,49
1237,7425
1238,5102
1239,4519
1240,1044
1241,7387
1242,2298
1243,2127
1244,1909
1245,2148
1246,6077
1247,5742
1248,4611
1249,5893
1250,1395
1251,3387
1252,7198
1253,5577
1254,1560
1255,6807
1256,5021
1257,1310
1258,1573
1259,4568
1260,1480
1261,3998
1262,5945
1263,7462
1264,3483
1265,3334
1266,3542
1267,3939
1268,5437
1269,1389
1270,6098
1271,2435
1272,6623
1273,4420
1274,5572
1275,5223
1276,526
1277,4447
1278,3662
1279,3268
1280,5425
1281,3188
1282,1589
1283,1198
1284,7152
1285,3247
1286,297
1287,4674
1288,2670
1289,2881
1290,6379
1291,2737
1292,7152
1293,4164
1294,624
1295,7001
1296,3503
1297,623
1298,2129
1299,4907
1300,7264
1301,1405
1302,2766
1303,6848
1304,1404
1305,2558
1306,5953
1307,2976
1308,2844
1309,4985
1310,1020
1311,1280
1312,3635
1313,4002
1314,4102
1315,1392
1316,188
1317,2538
1318,3980
1319,4530
1320,6126
1321,2017
1322,3402
1323,6651
1324,4610
1325,1977
1326,4120
1327,7118
1328,3641
1329,3244
1330,1226
1331,6712
1332,4909
1333,2129
1334,6879
1335,787
1336,2458
1337,7219
1338,5688
1339,3558
1340,6380
1341,7403
1342,4664
1343,1503
1344,3020
1345,4658
1346,4364
1347,4158
1348,7021
1349,7137
1350,1928
1351,5000
1352,4116
1353,7427
1354,4787
1355,6799
1356,3972
1357,2669
1358,7294
1359,1587
1360,1611
1361,2202
1362,5195
1363,6728
1364,3773
1365,5618
1366,30
1367,5383
1368,3372
1369,2370
1370,3963
1371,3240
1372,6201
1373,3573
1374,2078
1375,1467
1376,3026
1377,1871
1378,7283
1379,3158
1380,4890
1381,3263
1382,5078
1383,3687
1384,5599
1385,5435
1386,2346
1387,3488
1388,3861
1389,5788
1390,2832
1391,1686
1392,1265
1393,5716
1394,4693
1395,5522
1396,5238
1397,2145
1398,6102
1399,4380
1400,5316
1401,6917
1402,5912
1403,3999
1404,3276
1405,6440
1406,7202
1407,4640
1408,441
1409,3772
1410,4245
1411,7367
1412,2892
1413,6564
1414,7106
1415,1420
1416,1934
1417,3513
1418,1612
1419,1845
1420,2623
1421,2526
1422,6168
1423,3954
1424,1729
1425,4738
1426,6887
1427,4891
1428,2265
1429,5143
1430,4228
1431,2774
1432,4344
1433,6683
1434,1021
1435,3970
1436,6620
1437,2951
1438,1352
1439,4740
1440,653
1441,3156
1442,5989
1443,3151
1444,957
1445,3969
1446,3310
1447,4931
1448,245
1449,2531
1450,2751
1451,6600
1452,413
1453,1298
1454,1435
1455,4551
1456,4754
1457,4101
1458,5064
1459,3151
1460,4137
1461,1984
1462,1003
1463,1769
1464,7220
1465,5656
1466,4294
1467,5905
1468,7198
1469,1408
1470,6013
1471,1312
1472,2365
1473,1218
1474,6375
1475,1207
1476,4044
1477,1988
1478,5515
1479,5067
1480,1560
1481,2175
1482,1753
1483,3892
1484,2095
1485,339
1486,5415
1487,1888
1488,2172
1489,6063
1490,436
1491,4616
1492,3703
1493,3752
1494,7114
1495,3056
1496,3309
1497,7148
1498,6298
1499,3014
1500,7199
1501,1790
1502,811
1503,1063
1504,3004
1505,1589
1506,7377
1507,3745
1508,5957
1509,5107
1510,3632
1511,1842
1512,6776
1513,7050
1514,3544
1515,3423
1516,2715
1517,169
1518,5128
1519,5689
1520,1804
1521,442
1522,5114
1523,4211
1524,2766
1525,213
1526,4239
1527,5430
1528,5483
1529,6541
1530,6015
1531,3684
1532,4525
1533,2085
1534,7275
1535,5649
1536,1103
1537,3440
1538,6047
1539,5522
1540,7299
1541,6192
1542,6552
1543,7151
1544,4995
1545,6344
1546,3168
1547,3048
1548,1935
1549,851
1550,5593
1551,2556
1552,3714
1553,7217
1554,2653
1555,766
1556,3390
1557,5534
1558,2609
1559,700
1560,3166
1561,7174
1562,1202
1563,1944
1564,4661
1565,3661
1566,4145
1567,6192
1568,3797
1569,5797
1570,4301
1571,4620
1572,2094
1573,6656
1574,6293
1575,5669
1576,1910
1577,1830
1578,5291
1579,3121
1580,7251
1581,1411
1582,2870
1583,1019
1584,464
1585,2150
1586,6220
1587,6373
1588,2936
1589,422
1590,3866
1591,3745
1592,522
1593,5098
1594,2860
1595,7013
1596,190
1597,6698
1598,963
1599,3343
1600,7441
1601,3656
1602,3907
1603,5655
1604,1005
1605,40
1606,3464
1607,4852
1608,4023
1609,3787
1610,2714
1611,1919
1612,2522
1613,3306
1614,562
1615,896
1616,453
1617,4159
1618,7119
1619,2376
1620,5487
1621,180
1622,316
1623,3468
1624,5948
1625,4846
1626,5496
1627,677
1628,2360
1629,3228
1630,7436
1631,4382
1632,3817
1633,1996
1634,7135
1635,4472
1636,3824
1637,3942
1638,1967
1639,4574
1640,5850
1641,7467
1642,440
1643,3731
1644,6312
1645,6035
1646,3941
1647,1483
1648,901
1649,2298
1650,4766
1651,3806
1652,5159
1653,3803
1654,23
1655,4941
1656,49
1657,6254
1658,2810
1659,5258
1660,4970
1661,1940
1662,3686
1663,2705
1664,422
1665,3749
1666,6753
1667,4150
1668,2623
1669,7182
1670,7338
1671,2213
1672,2874
1673,6384
1674,5017
1675,5627
1676,2722
1677,6236
1678,329
1679,827
1680,3042
1681,6334
1682,2330
1683,4058
1684,7156
1685,6829
1686,5756
1687,5311
1688,4609
1689,4045
1690,2139
1691,6785
1692,2028
1693,2458
1694,836
1695,1199
1696,4494
1697,3059
1698,7153
1699,398
1700,1668
1701,5679
1702,1350
1703,5361
1704,1756
1705,5861
1706,762
1707,3623
1708,6883
1709,3270
1710,1505
1711,2954
1712,18
1713,6602
1714,6139
1715,4084
1716,4346
1717,1791
1718,1526
1719,5310
1720,2873
1721,286
1722,3382
1723,1274
1724,7460
1725,2995
1726,7041
1727,7249
1728,6642
1729,3326
1730,2902
1731,4413
1732,7482
1733,6402
1734,7345
1735,6982
1736,4344
1737,1247
1738,933
1739,6063
1740,1613
1741,3556
1742,6010
1743,889
1744,1850
1745,2844
1746,1368
1747,4587
1748,5081
1749,6616
1750,2959
1751,7352
1752,3641
1753,294
1754,1605
1755,5625
1756,5527
1757,3306
1758,6141
1759,4960
1760,4
1761,5193
1762,6933
1763,1383
1764,4051
1765,1562
1766,4024
1767,2933
1768,1354
1769,2248
1770,5987
1771,4107
1772,5692
1773,4622
1774,7404
1775,2083
1776,6042
1777,6265
1778,7184
1779,4757
1780,694
1781,464
1782,1642
1783,60
1784,5459
1785,4251
1786,3780
1787,6003
1788,1679
1789,2490
1790,543
1791,5934
1792,6183
1793,1960
1794,3325
1795,3191
1796,3266
1797,7142
1798,6679
1799,3121
1800,4307
1801,164
1802,4797
1803,3555
1804,2867
1805,5490
1806,1996
1807,4969
1808,6608
1809,5051
1810,5916
1811,2698
1812,853
1813,5838
1814,884
1815,5360
1816,4035
1817,4555
1818,371
1819,682
1820,2738
1821,4179
1822,2262
1823,581
1824,4324
1825,6478
1826,1894
1827,3311
1828,5362
1829,2603
1830,425
1831,3661
1832,5378
1833,5286
1834,3261
1835,5691
1836,270
1837,3622
1838,3548
1839,7083
1840,5397
1841,97
1842,5766
1843,6898
1844,5150
1845,2607
1846,5327
1847,5748
1848,3090
1849,3596
1850,2033
1851,646
1852,6958
1853,320
1854,537
1855,2837
1856,1990
1857,5356
1858,4290
1859,7069
1860,6687
1861,4088
1862,3474
1863,6806
1864,4019
1865,6250
1866,3090
1867,6456
1868,6943
1869,2585
1870,3358
1871,6827
1872,6253
1873,5434
1874,5089
1875,5526
1876,7218
1877,4098
1878,2012
1879,6645
1880,3366
1881,7089
1882,4813
1883,389
1884,1223
1885,1468
1886,4215
1887,2617
1888,3494
1889,4590
1890,5270
1891,1163
1892,1648
1893,6116
1894,5187
1895,413
1896,751
1897,5996
1898,2953
1899,312
1900,5347
1901,5157
1902,585
1903,2975
1904,3795
1905,1898
1906,3094
1907,1805
1908,5052
1909,2634
1910,5984
1911,6527
1912,988
1913,6054
1914,973
1915,13
1916,3635
1917,2140
1918,4484
1919,695
1920,2598
1921,5414
1922,6805
1923,2794
1924,5713
1925,4212
1926,6937
1927,3973
1928,5872
1929,964
1930,5794
1931,3868
1932,4825
1933,345
1934,5247
1935,567
1936,323
1937,234
1938,1297
1939,2811
1940,2917
1941,7491
1942,3469
1943,6586
1944,6065
1945,4629
1946,5931
1947,1236
1948,3456
1949,5031
1950,6580
1951,5961
1952,1001
1953,5655
1954,4420
1955,774
1956,1853
1957,3949
1958,2975
1959,3299
1960,1702
1961,6050
1962,3208
1963,3381
1964,1817
1965,2597
1966,1917
1967,7257
1968,1625
1969,1230
1970,6990
1971,6003
1972,2313
1973,3459
1974,52
1975,6431
1976,629
1977,5787
1978,386
1979,4244
1980,443
1981,4256
1982,4874
1983,3626
1984,6289
1985,3157
1986,4131
1987,1922
1988,2521
1989,5762
1990,5783
1991,3590
1992,33
1993,6544
1994,4149
1995,3429
1996,3215
1997,695
1998,1604
1999,1504
2000,1772
2001,1660
2002,4528
2003,1383
2004,4062
2005,2149
2006,6633
2007,4213
2008,6992
2009,5259
2010,5841
2011,6621
2012,6760
2013,384
2014,293
2015,3647
2016,4439
2017,5548
2018,6674
2019,5828
2020,6895
2021,69
2022,1088
2023,7470
2024,5601
2025,3355
2026,6659
2027,5594
2028,5263
2029,5170
2030,87
2031,5685
2032,2032
2033,2909
2034,2109
2035,1777
2036,5384
2037,1801
2038,3524
2039,4596
2040,5705
2041,1133
2042,6642
2043,4957
2044,4849
2045,2270
2046,2396
2047,1727
2048,6883
2049,5266
2050,1024
2051,298
2052,6343
2053,4131
2054,561
2055,4628
2056,4162
2057,5372
2058,74
2059,2725
2060,1280
2061,5003
2062,4935
2063,6376
2064,6657
2065,3834
2066,4726
2067,486
2068,5909
2069,3870
2070,5103
2071,2661
2072,1497
2073,7103
2074,2935
2075,662
2076,2821
2077,161
2078,7250
2079,4345
2080,4847
2081,2624
2082,5335
2083,5362
2084,1844
2085,3049
2086,6623
2087,7105
2088,2760
2089,5966
2090,3743
2091,4503
2092,4142
2093,1562
2094,1649
2095,458
2096,2452
2097,5393
2098,4808
2099,588
2100,3004
2101,6046
2102,3285
2103,268
2104,3518
2105,3561
2106,3374
2107,2690
2108,7479
2109,3950
2110,6634
2111,7404
2112,4838
2113,2419
2114,1856
2115,6742
2116,7385
2117,6489
2118,7443
2119,6033
2120,2490
2121,4108
2122,4705
2123,578
2124,3886
2125,3372
2126,4071
2127,267
2128,968
2129,4506
2130,1408
2131,3797
2132,557
2133,2702
2134,1042
2135,2073
2136,821
2137,3274
2138,4985
2139,648
2140,3165
2141,6931
2142,7329
2143,6663
2144,5886
2145,62
2146,863
2147,5760
2148,6747
2149,2090
2150,112
2151,4225
2152,1476
2153,7086
2154,4192
2155,1357
2156,4452
2157,6470
2158,391
2159,1579
2160,225
2161,2032
2162,5132
2163,2331
2164,1768
2165,3258
2166,2357
2167,5414
2168,7392
2169,2778
2170,3570
2171,2101
2172,705
2173,3738
2174,4182
2175,2569
2176,3247
2177,5166
2178,2890
2179,947
2180,3046
2181,2212
2182,5623
2183,6691
2184,402
2185,1953
2186,1508
2187,3446
2188,4533
2189,748
2190,4126
2191,3094
2192,2821
2193,4715
2194,6100
2195,3228
2196,5526
2197,2895
2198,6040
2199,1210
2200,4440
2201,7473
2202,6138
2203,1131
2204,6571
2205,50
2206,3026
2207,243
2208,2517
2209,848
2210,125
2211,2211
2212,2969
2213,836
2214,6654
2215,2179
2216,3978
2217,5470
2218,3180
2219,6384
2220,2660
2221,79
2222,5467
2223,4353
2224,3808
2225,105
2226,4268
2227,6630
2228,7490
2229,2739
2230,4957
2231,4889
2232,1623
2233,5436
2234,2429
2235,1660
2236,3276
2237,6847
2238,6302
2239,482
2240,6925
2241,7125
2242,6850
2243,6535
2244,5530
2245,7070
2246,4157
2247,500
2248,2520
2249,1581
2250,5657
2251,4464
2252,1375
2253,1282
2254,3138
2255,3672
2256,4311
2257,6382
2258,2560
2259,6911
2260,7330
2261,869
2262,2219
2263,6037
2264,3172
2265,2431
2266,3959
2267,2054
2268,3481
2269,2125
2270,6549
2271,213
2272,5304
2273,1068
2274,7058
2275,7420
2276,1308
2277,5133
2278,3112
2279,4045
2280,3105
2281,3017
2282,125
2283,2639
2284,2868
2285,6602
2286,3911
2287,760
2288,7078
2289,2703
2290,3535
2291,117
2292,790
2293,6746
2294,5330
2295,5809
2296,3676
2297,2052
2298,5029
2299,2332
2300,1439
2301,947
2302,6726
2303,1018
2304,2687
2305,2682
2306,6222
2307,3933
2308,4735
2309,4129
2310,4065
2311,6535
2312,5425
2313,5768
2314,431
2315,360
2316,2174
2317,5000
2318,7372
2319,6609
2320,1623
2321,2630
2322,843
2323,3420
2324,3115
2325,4379
2326,898
2327,2288
2328,6627
2329,6993
2330,1562
2331,5289
2332,7131
2333,3539
2334,2727
2335,6427
2336,689
2337,1595
2338,7226
2339,6426
2340,3744
2341,2552
2342,1566
2343,6922
2344,1174
2345,1422
2346,2320
2347,2739
2348,332
2349,1739
2350,2478
2351,1059
2352,921
2353,4250
2354,4108
2355,3993
2356,3359
2357,6137
2358,6901
2359,221
2360,2477
2361,6673
2362,4220
2363,3085
2364,3749
2365,2243
2366,5853
2367,4329
2368,2209
2369,7458
2370,3173
2371,692
2372,4193
2373,5393
2374,4461
2375,7265
2376,6829
2377,6146
2378,2144
2379,6074
2380,482
2381,3089
2382,2862
2383,6454
2384,4214
2385,2552
2386,6672
2387,1280
2388,4179
2389,1224
2390,968
2391,1245
2392,539
2393,4142
2394,2322
2395,6859
2396,1123
2397,4621
2398,1129
2399,1672
2400,2343
2401,5577
2402,500
2403,975
2404,7332
2405,4229
2406,5991
2407,1192
2408,44
2409,3833
2410,3907
2411,446
2412,2195
2413,5506
2414,5139
2415,3312
2416,6426
2417,2089
2418,522
2419,1430
2420,5139
2421,4601
2422,4363
2423,1354
2424,5701
2425,6976
2426,6399
2427,1753
2428,3193
2429,3376
2430,4587
2431,6610
2432,1357
2433,5064
2434,6650
2435,3861
2436,3937
2437,3762
2438,7306
2439,7467
2440,5184
2441,5402
2442,2804
2443,3598
2444,5690
2445,123
2446,5363
2447,6167
2448,7272
2449,3172
2450,493
2451,1364
2452,5386
2453,367
2454,6586
2455,2738
2456,2993
2457,4735
2458,7182
2459,3601
2460,7185
2461,1903
2462,52
2463,6434
2464,5447
2465,3822
2466,259
2467,3813
2468,244
2469,3207
2470,2323
2471,5327
2472,5508
2473,151
2474,4103
2475,911
2476,6322
2477,993
2478,296
2479,3921
2480,6970
2481,4382
2482,3465
2483,6812
2484,2829
2485,1836
2486,5152
2487,4519
2488,1727
2489,5961
2490,6652
2491,4864
2492,4563
2493,3239
2494,6330
2495,5892
2496,3337
2497,5278
2498,2394
2499,2686
2500,645
2501,5549
2502,980
2503,2660
2504,763
2505,762
2506,6481
2507,6597
2508,2827
2509,4039
2510,2106
2511,6376
2512,3050
2513,4841
2514,5690
2515,543
2516,5576
2517,6493
2518,6984
2519,4375
2520,2019
2521,4116
2522,579
2523,6774
2524,5706
2525,3795
2526,3342
2527,3215
2528,2044
2529,638
2530,2555
2531,4189
2532,1825
2533,7041
2534,2071
2535,4223
2536,176
2537,7147
2538,1199
2539,4934
2540,3701
2541,4517
2542,2297
2543,3874
2544,5634
2545,3159
2546,6350
2547,3686
2548,7006
2549,4194
2550,3847
2551,5198
