agent_number,hat_number
378,61473
379,32655
380,26667
381,97014
382,5759
383,3645
384,47809
385,29222
386,66325
387,81653
388,35873
389,75000
390,20979
391,25664
392,42864
393,35687
394,5394
395,39136
396,87884
397,88050
398,71703
399,71319
400,25540
401,44758
402,18950
403,93746
404,88544
405,9728
406,17949
407,59071
408,73548
409,57577
410,45168
411,91678
412,84271
413,46938
414,8867
415,66395
416,78701
417,70403
418,53832
419,80730
420,66088
421,69369
422,95186
423,77665
424,40993
425,67879
426,46942
427,62247
428,52787
429,89396
430,25148
431,71323
432,65968
433,15757
434,21907
435,92342
436,22404
437,21023
438,59876
439,73680
440,6583
441,7232
442,92795
443,49741
444,9580
445,25242
446,55040
447,65678
448,87812
449,88520
450,69379
451,71143
452,54219
453,76472
454,476
455,87177
456,30493
457,3558
458,64466
459,57701
460,80506
461,90378
462,12077
463,96433
464,8443
465,23062
466,29808
467,89912
468,74489
469,30434
470,33210
471,47204
472,39383
473,45646
474,49907
475,37937
476,21464
477,35215
478,1776
479,24992
480,76832
481,66414
482,84985
483,79845
484,39251
485,56766
486,91690
487,32900
488,18775
489,83098
490,35523
491,98200
492,68444
493,31475
494,56018
495,78638
496,62665
497,69075
498,2896
499,14139
500,18038
501,93326
502,41908
503,69947
504,35085
505,25100
506,67266
507,19970
508,73922
509,20568
510,23390
511,24203
512,70308
513,76063
514,45646
515,32686
516,4587
517,76936
518,43154
519,97089
520,16635
521,66955
522,97747
523,76311
524,13091
525,45487
526,30642
527,46917
528,5105
529,3527
530,52888
531,369
532,77971
533,53762
534,39065
535,78073
536,18199
537,96235
538,53852
539,73892
540,80017
541,97401
542,82396
543,71078
544,60838
545,52900
546,3738
547,60528
548,55313
549,16092
550,74950
551,90547
552,53709
553,61520
554,1086
555,30934
556,87022
557,70618
558,52654
559,89158
560,71416
561,14452
562,24752
563,90795
564,88936
565,26947
566,17749
567,44724
568,72759
569,60039
570,56889
571,77945
572,37429
573,42211
574,54238
575,90810
576,1131
577,93581
578,33234
579,13900
580,38134
581,47729
582,68387
583,57070
584,47656
585,43998
586,14322
587,96196
588,92335
589,45503
590,92587
591,93442
592,54341
593,70502
594,57938
595,30932
596,90565
597,57575
598,40098
599,89604
600,55628
601,57409
602,52600
603,28112
604,45611
605,76434
606,48148
607,17656
608,95175
609,64551
610,5525
611,70838
612,85903
613,12933
614,98095
615,99093
616,78110
617,33563
618,89998
619,84684
620,59761
621,6407
622,51341
623,64270
624,63369
625,74835
626,93114
627,33494
628,75668
629,2309
630,23891
631,18924
632,45292
633,51315
634,37956
635,51206
636,48477
637,84536
638,55764
639,46522
640,80649
641,52142
642,49097
643,24926
644,80534
645,21766
646,83969
647,42690
648,42928
649,38187
650,90976
651,56195
652,96129
653,91309
654,81083
655,59242
656,98154
657,99994
658,46895
659,36740
660,87815
661,2325
662,28710
663,97760
664,37894
665,29147
666,95680
667,42332
668,11425
669,21115
670,24553
671,13492
672,61206
673,20730
674,46506
675,14185
676,73509
677,57479
678,93059
679,8440
680,18865
681,19789
682,37765
683,70642
684,50018
685,84487
686,83704
687,59797
688,37007
689,91297
690,63614
691,30237
692,62027
693,78980
694,33703
695,33075
696,15927
697,81968
698,15597
699,39121
700,26941
701,51588
702,21994
703,61108
704,88626
705,63832
706,21742
707,95249
708,41752
709,95790
710,46059
711,42323
712,67886
713,95579
714,96858
715,78586
716,85039
717,1684
718,41334
719,53049
720,58273
721,58681
722,53636
723,93653
724,75513
725,38248
726,35456
727,89106
728,50055
729,97483
730,75305
731,80801
732,11290
733,88713
734,72337
735,41889
736,9940
737,6873
738,47460
739,3725
740,63757
741,93943
742,25453
743,97453
744,26352
745,61072
746,75761
747,85088
748,3332
749,1717
750,14996
751,85673
752,26015
753,80752
754,24664
755,14814
756,15500
757,77253
758,63194
759,58494
760,29560
761,60591
762,71432
763,97632
764,69752
765,12700
766,96591
767,51352
768,38890
769,76579
770,95044
771,49017
772,60202
773,68378
774,18354
775,60968
776,90741
777,72507
778,80314
779,17277
780,37154
781,36678
782,48482
783,61786
784,91011
785,70642
786,8545
787,68413
788,98749
789,6320
790,49688
791,34518
792,30166
793,938
794,20966
795,6891
796,59654
797,73104
798,47736
799,95632
800,88428
801,70141
802,23005
803,97297
804,44402
805,69731
806,72169
807,63951
808,86313
809,82357
810,50699
811,93505
812,43987
813,84144
814,98369
815,41074
816,69853
817,43884
818,62986
819,88359
820,78585
821,25491
822,57745
823,20770
824,59567
825,50844
826,94182
827,72164
828,29399
829,36801
830,98290
831,69039
832,51500
833,83461
834,15370
835,39096
836,14399
837,10213
838,1881
839,19369
840,74686
841,65573
842,1599
843,92338
844,35912
845,20081
846,42166
847,19940
848,76219
849,51314
850,83464
851,91089
852,72517
853,78255
854,61515
855,2254
856,74812
857,50691
858,79956
859,2836
860,89365
861,52754
862,27814
863,60952
864,21600
865,81076
866,99520
867,7126
868,14289
869,9394
870,68835
871,44462
872,36695
873,23047
874,61725
875,37973
876,16292
877,61859
878,29855
879,72212
880,14023
881,9181
882,22359
883,82950
884,56896
885,50108
886,50743
887,51675
888,58182
889,46191
890,18070
891,49438
892,20473
893,50067
894,70738
895,42380
896,23485
897,94529
898,48768
899,69075
900,81180
901,1387
902,93888
903,10948
904,44640
905,44184
906,84944
907,94258
908,74227
909,40414
910,45277
911,9262
912,96359
913,96942
914,86816
915,22790
916,54697
917,54909
918,5649
919,58665
920,71398
921,31544
922,37493
923,2376
924,88218
925,48736
926,92505
927,17598
928,18891
929,36663
930,68441
931,58811
932,94528
933,89026
934,10852
935,8060
936,35386
937,78543
938,66981
939,58199
940,28800
941,94284
942,87434
943,42531
944,66894
945,81162
946,28955
947,24649
948,40602
949,66505
950,76858
951,83228
952,83257
953,78433
954,33212
955,62024
956,73965
957,34534
958,88959
959,87866
960,54355
961,4584
962,98847
963,32349
964,99224
965,97297
966,71424
967,96852
968,59370
969,16221
970,23130
971,57486
972,87015
973,86408
974,46894
975,62123
976,4803
977,29197
978,7359
979,53600
980,36131
981,88483
982,62883
983,90428
984,29216
985,88914
986,31493
987,25669
988,87822
989,65541
990,90202
991,78449
992,24678
993,53548
994,63340
995,77891
996,60490
997,23666
998,3398
999,22399
1000,48088
1001,68929
1002,55187
1003,21470
1004,90959
1005,99095
1006,88104
1007,40066
1008,62275
1009,99761
1010,55449
1011,92833
1012,17361
1013,12404
1014,45649
1015,83262
1016,88534
1017,49618
1018,471
1019,81961
1020,9904
1021,55565
1022,39003
1023,94661
1024,34489
1025,31855
1026,2655
1027,46075
1028,21342
1029,34554
1030,27692
1031,21893
1032,15872
1033,6440
1034,60439
1035,45280
1036,80239
1037,70592
1038,19220
1039,36878
1040,38906
1041,47250
1042,90549
1043,80591
1044,72002
1045,39679
1046,78745
1047,64514
1048,34171
1049,11225
1050,8753
1051,55291
1052,63061
1053,74775
1054,11659
1055,98272
1056,58656
1057,82505
1058,29438
1059,45952
1060,27406
1061,44778
1062,12799
1063,45953
1064,89362
1065,60460
1066,8632
1067,65143
1068,51185
1069,23941
1070,94570
1071,7374
1072,83645
1073,17015
1074,32016
1075,23165
1076,17363
1077,42482
1078,96210
1079,74430
1080,31277
1081,71661
1082,4890
1083,69358
1084,26188
1085,57302
1086,54349
1087,88767
1088,69688
1089,12176
1090,62850
1091,88157
1092,26017
1093,34926
1094,1628
1095,58358
1096,90763
1097,47333
1098,40876
1099,68703
1100,26313
1101,11982
1102,13319
1103,22060
1104,45144
1105,83554
1106,77984
1107,40252
1108,95696
1109,29712
1110,23649
1111,9841
1112,99340
1113,83288
1114,13744
1115,30493
1116,61310
1117,75628
1118,4543
1119,89595
1120,59462
1121,29270
1122,85776
1123,1077
1124,33368
1125,13448
1126,86752
1127,60097
1128,83378
1129,99317
1130,52431
1131,26527
1132,97747
1133,36864
1134,70667
1135,73640
1136,45392
1137,50691
1138,38855
1139,11944
1140,17683
1141,78656
1142,96910
1143,73257
1144,1874
1145,95536
1146,86542
1147,49779
1148,14324
1149,67915
1150,87738
1151,29757
1152,38607
1153,32345
1154,35921
1155,18785
1156,41955
1157,84462
1158,16378
1159,11496
1160,62807
1161,9920
1162,91591
1163,7744
1164,94134
1165,19266
1166,83677
1167,66098
1168,50624
1169,95979
1170,67360
1171,72483
1172,61259
1173,3132
1174,94494
1175,60219
1176,74444
1177,41573
1178,58728
1179,1529
1180,78529
1181,73212
1182,5937
1183,3637
1184,95055
1185,75831
1186,54250
1187,46667
1188,16349
1189,98504
1190,99691
1191,21647
1192,11487
1193,68340
1194,44551
1195,7071
1196,92175
1197,83362
1198,36868
1199,75494
1200,38388
1201,46519
1202,49735
1203,3461
1204,12959
1205,51606
1206,56233
1207,14787
1208,48869
1209,15741
1210,59091
1211,97183
1212,91680
1213,24990
1214,6539
1215,34167
1216,12872
1217,22692
1218,19726
1219,16693
1220,10507
1221,30512
1222,20568
1223,55461
1224,63042
1225,61489
1226,69184
1227,9422
1228,88687
1229,42238
1230,75790
1231,71390
1232,21652
1233,45497
1234,55630
1235,8625
1236,21192
1237,82145
1238,72452
1239,23908
1240,10562
1241,88362
1242,11690
1243,25015
1244,33859
1245,43384
1246,53107
1247,1675
1248,48169
1249,17362
1250,9520
1251,20170
1252,54087
1253,66830
1254,1022
1255,87169
1256,10637
1257,88261
1258,66412
1259,32814
1260,41703
1261,32482
1262,19743
1263,70316
1264,56840
1265,53938
1266,9039
1267,55206
1268,25222
1269,64662
1270,22962
1271,50477
1272,44428
1273,24964
1274,81598
1275,91457
1276,70139
1277,3718
1278,2477
1279,78100
1280,10366
1281,48842
1282,16739
1283,52283
1284,3360
1285,27237
1286,80505
1287,96096
1288,76840
1289,2687
1290,38847
1291,25666
1292,34964
1293,34350
1294,84262
1295,88874
1296,75547
1297,33203
1298,38977
1299,11619
1300,8694
1301,64239
1302,23590
1303,99422
1304,43888
1305,54206
1306,57831
1307,52163
1308,89440
1309,46240
1310,26870
1311,58841
1312,19533
1313,78578
1314,36484
1315,65105
1316,69261
1317,32187
1318,93688
1319,67081
1320,79818
1321,48127
1322,82628
1323,6929
1324,66952
1325,58611
1326,9841
1327,60930
1328,8812
1329,72081
1330,34079
1331,24977
1332,62101
1333,42020
1334,68407
1335,18829
1336,96973
1337,14496
1338,26881
1339,6557
1340,29147
1341,16615
1342,10617
1343,25825
1344,30980
1345,8939
1346,67658
1347,56341
1348,56296
1349,91827
1350,19743
1351,28356
1352,35604
1353,80487
1354,92612
1355,38128
1356,83721
1357,35740
1358,22012
1359,4378
1360,47020
1361,57230
1362,73792
1363,68220
1364,24267
1365,98779
1366,12860
1367,50835
1368,91762
1369,97600
1370,45424
1371,24638
1372,49136
1373,26957
1374,34876
1375,4825
1376,91961
1377,98250
1378,22486
1379,77737
1380,96889
1381,51790
1382,16813
1383,4947
1384,6809
1385,40626
1386,40854
1387,37090
1388,28857
1389,52536
1390,36160
1391,59541
1392,64149
1393,21620
1394,96855
1395,71259
1396,68940
1397,70417
1398,85666
1399,14814
1400,91058
1401,75858
1402,73166
1403,23968
1404,83321
1405,51614
1406,24029
1407,79903
1408,30321
1409,89204
1410,94119
1411,822
1412,74934
1413,72829
1414,95747
1415,69347
1416,12886
1417,809
1418,98782
1419,45203
1420,69772
1421,60017
1422,73700
1423,44717
1424,73201
1425,25862
1426,23453
1427,7283
1428,56766
1429,62170
1430,76297
1431,42370
1432,56292
1433,87700
1434,90313
1435,27982
1436,95761
1437,37777
1438,2073
1439,72700
1440,52700
1441,8098
1442,25202
1443,57616
1444,30612
1445,78090
1446,28630
1447,47514
1448,98086
1449,35857
1450,27824
1451,93493
1452,15129
1453,34429
1454,57099
1455,83991
1456,48380
1457,35344
1458,94014
1459,21548
1460,93313
1461,57393
1462,54080
1463,545
1464,12180
1465,93632
1466,84237
1467,68311
1468,36578
1469,26183
1470,91287
1471,92565
1472,26102
1473,74838
1474,60236
1475,17941
1476,21845
1477,37625
1478,18011
1479,2400
1480,88027
1481,61001
1482,79061
1483,31793
1484,55353
1485,80799
1486,93402
1487,17296
1488,13166
1489,38809
1490,95166
1491,12647
1492,75396
1493,80301
1494,82287
1495,35341
1496,45356
1497,46373
1498,68811
1499,19619
1500,93412
1501,84384
1502,9857
1503,19777
1504,93340
1505,6884
1506,62743
1507,74343
1508,22826
1509,54402
1510,83631
1511,71552
1512,66993
1513,13930
1514,7399
1515,3559
1516,43657
1517,7384
1518,50039
1519,13287
1520,89779
1521,92058
1522,1558
1523,3119
1524,78099
1525,41015
1526,56833
1527,6040
1528,69005
1529,2254
1530,22404
1531,54039
1532,14027
1533,68963
1534,67949
1535,51555
1536,47293
1537,23792
1538,68225
1539,78251
1540,27863
1541,99963
1542,22466
1543,63505
1544,87033
1545,71790
1546,98972
1547,66888
1548,65898
1549,51692
1550,51301
1551,17612
1552,2380
1553,49306
1554,37545
1555,80417
1556,84714
1557,29968
1558,98213
1559,17066
1560,42495
1561,24703
1562,54964
1563,45778
1564,30861
1565,21261
1566,96214
1567,48424
1568,12397
1569,31676
1570,19527
1571,49142
1572,85273
1573,99285
1574,33132
1575,27463
1576,39799
1577,68568
1578,66182
1579,79112
1580,79779
1581,56186
1582,38809
1583,61430
1584,54093
1585,98364
1586,25399
1587,39853
1588,57530
1589,40888
1590,63195
1591,24621
1592,42601
1593,58387
1594,63521
1595,52184
1596,16528
1597,92056
1598,2362
1599,17037
1600,29473
1601,9169
1602,35944
1603,6197
1604,59343
1605,92839
1606,78329
1607,85802
1608,18615
1609,7405
1610,29850
1611,66575
1612,80886
1613,31205
1614,91548
1615,32221
1616,2459
1617,90258
1618,60574
1619,64423
1620,81918
1621,87819
1622,6339
1623,80160
1624,33331
1625,99111
1626,76940
1627,4452
1628,89766
1629,21466
1630,48139
1631,81538
1632,17911
1633,5406
1634,68298
1635,49891
1636,55831
1637,99622
1638,36289
1639,71419
1640,20516
1641,64492
1642,22386
1643,33180
1644,73910
1645,30836
1646,58492
1647,53171
1648,92001
1649,61354
1650,33615
1651,4935
1652,19748
1653,54698
1654,88704
1655,4743
1656,94024
1657,20308
1658,61737
1659,33256
1660,52228
1661,87840
1662,93854
1663,161
1664,19563
1665,26590
1666,87640
1667,58933
1668,70225
1669,99959
1670,17094
1671,26101
1672,93293
1673,85690
1674,77577
1675,17755
1676,76531
1677,75900
1678,60421
1679,72253
1680,52310
1681,17183
1682,66435
1683,71401
1684,9920
1685,54684
1686,58011
1687,63900
1688,21022
1689,88587
1690,41827
1691,45943
1692,90522
1693,8984
1694,91237
1695,23180
1696,30988
1697,91839
1698,22365
1699,29640
1700,76277
1701,22966
1702,57508
1703,14481
1704,83699
1705,6403
1706,38684
1707,19126
1708,60077
1709,79594
1710,28760
1711,80925
1712,58424
1713,25269
1714,7063
1715,81073
1716,32338
1717,13642
1718,45345
1719,34075
1720,70325
1721,85588
1722,86231
1723,37320
1724,43044
1725,81216
1726,14069
1727,79180
1728,30282
1729,10133
1730,85354
1731,91670
1732,16623
1733,35368
1734,61112
1735,66623
1736,71695
1737,85115
1738,67014
1739,7921
1740,6452
1741,94513
1742,3480
1743,31445
1744,5665
1745,46249
1746,87517
1747,92413
1748,47619
1749,59373
1750,51226
1751,32382
1752,25690
1753,3865
1754,86660
1755,90333
1756,89201
1757,13275
1758,11296
1759,65646
1760,66609
1761,84229
1762,59602
1763,75851
1764,75885
1765,83883
1766,37766
1767,93742
1768,35700
1769,24069
1770,60432
1771,96996
1772,68368
1773,67623
1774,5731
1775,16635
1776,83419
1777,3216
1778,15499
1779,31130
1780,12668
1781,55349
1782,99491
1783,94244
1784,41179
1785,17686
1786,17667
1787,91078
1788,89951
1789,751
1790,48358
1791,39665
1792,72991
1793,93233
1794,36211
1795,70135
1796,94048
1797,1044
1798,79375
1799,79759
1800,99195
1801,72238
1802,93301
1803,76869
1804,19664
1805,97148
1806,25606
1807,66511
1808,69416
1809,39219
1810,66380
1811,85749
1812,90891
1813,52857
1814,97580
1815,50355
1816,93227
1817,43009
1818,94936
1819,72869
1820,20270
1821,52937
1822,88523
1823,50524
1824,69208
1825,60611
1826,20081
1827,44479
1828,71578
1829,64760
1830,43564
1831,71216
1832,98426
1833,52967
1834,45223
1835,16460
1836,60582
1837,85934
1838,59211
1839,42257
1840,1604
1841,99918
1842,90242
1843,71050
1844,86622
1845,67493
1846,43608
1847,27092
1848,54304
1849,38044
1850,37452
1851,56717
1852,6158
1853,33312
1854,95545
1855,70196
1856,43330
1857,45648
1858,42042
1859,22990
1860,87618
1861,1712
1862,91947
1863,9834
1864,75811
1865,52331
1866,46905
1867,60693
1868,63639
1869,81277
1870,43781
1871,59733
1872,4767
1873,73945
1874,26481
1875,81690
1876,20095
1877,82151
1878,71605
1879,11151
1880,74623
1881,44161
1882,30205
1883,80098
1884,10750
1885,73119
1886,30730
1887,87095
1888,13734
1889,76136
1890,23074
1891,65644
1892,9953
1893,43320
1894,58738
1895,34852
1896,85235
1897,45750
1898,36319
1899,45010
1900,41529
1901,78081
1902,69619
1903,22003
1904,66
1905,90801
1906,21767
1907,70765
1908,22212
1909,12116
1910,8824
1911,39710
1912,70754
1913,49203
1914,29484
1915,22243
1916,79339
1917,54543
1918,49263
1919,78243
1920,22914
1921,61668
1922,60753
1923,40443
1924,76257
1925,34477
1926,18144
1927,51040
1928,4794
1929,23472
1930,98052
1931,13283
1932,53469
1933,9724
1934,4788
1935,29743
1936,23470
1937,20501
1938,54536
1939,23551
1940,21014
1941,558
1942,62915
1943,32584
1944,48704
1945,28873
1946,19419
1947,26015
1948,80918
1949,70402
1950,16614
1951,96923
1952,87591
1953,57210
1954,60022
1955,15454
1956,76376
1957,94717
1958,50053
1959,65944
1960,60718
1961,98715
1962,6053
1963,55363
1964,9611
1965,31503
1966,16396
1967,84781
1968,97833
1969,40415
1970,9868
1971,14765
1972,35634
1973,94721
1974,5541
1975,16230
1976,81223
1977,16403
1978,40893
1979,61447
1980,81201
1981,7256
1982,65945
1983,41326
1984,4656
1985,49725
1986,26789
1987,47239
1988,56356
1989,70514
1990,27631
1991,39857
1992,1511
1993,48791
1994,50484
1995,41181
1996,42899
1997,93792
1998,21665
1999,29185
2000,63336
2001,2702
2002,2720
2003,31689
2004,58238
2005,77250
2006,90377
2007,55229
2008,68068
2009,97729
2010,99675
2011,21475
2012,20694
2013,64071
2014,43343
2015,72020
2016,74715
2017,6125
2018,86291
2019,11293
2020,82847
2021,90623
2022,57726
2023,48099
2024,92021
2025,24865
2026,45175
2027,46567
2028,16731
2029,21737
2030,89140
2031,71358
2032,20760
2033,94262
2034,67260
2035,74866
2036,44937
2037,50942
2038,27399
2039,98376
2040,89527
2041,10925
2042,63883
2043,11410
2044,65238
2045,4153
2046,8145
2047,27767
2048,17333
2049,57131
2050,16465
2051,25547
2052,53745
2053,14712
2054,80817
2055,81554
2056,86491
2057,13483
2058,17572
2059,20286
2060,33438
2061,54457
2062,34239
2063,29252
2064,25387
2065,50525
2066,55172
2067,16190
2068,63297
2069,46598
2070,58089
2071,41986
2072,99961
2073,18028
2074,39229
2075,59228
2076,95938
2077,6941
2078,44520
2079,43309
2080,19443
2081,52145
2082,71133
2083,23288
2084,87977
2085,32378
2086,94328
2087,99890
2088,21608
2089,48256
2090,78488
2091,67957
2092,83972
2093,9441
2094,15907
2095,90432
2096,91419
2097,47076
2098,52932
2099,45426
2100,7945
2101,77989
2102,55722
2103,71528
2104,40616
2105,55461
2106,88867
2107,76668
2108,32266
2109,74178
2110,54039
2111,32879
2112,77904
2113,52681
2114,93582
2115,90638
2116,74571
2117,90247
2118,29508
2119,51041
2120,1210
2121,63959
2122,5526
2123,46717
2124,78715
2125,8330
2126,41525
2127,82123
2128,93526
2129,38249
2130,67714
2131,69271
2132,43275
2133,27294
2134,32378
2135,74970
2136,61936
2137,82409
2138,30385
2139,99461
2140,86854
2141,37032
2142,81441
2143,27249
2144,58194
2145,76655
2146,91857
2147,91103
2148,56311
2149,22962
2150,3046
2151,15508
2152,95754
2153,34753
2154,83492
2155,41389
2156,43375
2157,48229
2158,89349
2159,41275
2160,63931
2161,76804
2162,89863
2163,68683
2164,13201
2165,65105
2166,56179
2167,32028
2168,38950
2169,25312
2170,95931
2171,50636
2172,3870
2173,89781
2174,93440
2175,35923
2176,57177
2177,80960
2178,3186
2179,77756
2180,75326
2181,21171
2182,73000
2183,40929
2184,76275
2185,84414
2186,94190
2187,7991
2188,10772
2189,62376
2190,54589
2191,34430
2192,27347
2193,3394
2194,63598
2195,43076
2196,74089
2197,23805
2198,79962
2199,99786
2200,42610
2201,338
2202,4215
2203,32591
2204,23038
2205,92826
2206,95493
2207,67280
2208,61806
2209,83989
2210,12013
2211,97378
2212,53723
2213,82038
2214,76491
2215,13560
2216,53063
2217,47767
2218,56558
2219,5382
2220,45628
2221,53739
2222,44362
2223,10251
2224,24048
2225,32803
2226,17098
2227,94244
2228,41943
2229,96103
2230,60077
2231,34839
2232,56154
2233,29863
2234,4381
2235,54029
2236,14335
2237,92800
2238,93416
2239,99869
2240,51165
2241,5882
2242,73520
2243,43330
2244,53015
2245,75131
2246,50865
2247,61593
2248,7808
2249,34299
2250,37747
2251,493
2252,25665
2253,86616
2254,15696
2255,54889
2256,37557
2257,23839
2258,78882
2259,46500
2260,47110
2261,70548
2262,1751
2263,83134
2264,65318
2265,20036
2266,66114
2267,16794
2268,39811
2269,24704
2270,86599
2271,44730
2272,93935
2273,10813
2274,45186
2275,83995
2276,55353
2277,46918
2278,52976
2279,91618
2280,79065
2281,68179
2282,4204
2283,81760
2284,61548
2285,55663
2286,634
2287,81560
2288,44872
2289,56063
2290,40293
2291,79965
2292,99481
2293,7655
2294,82077
2295,73571
2296,78369
2297,72923
2298,58503
2299,85150
2300,85196
2301,29066
2302,16678
2303,79858
2304,16267
2305,8419
2306,32470
2307,7941
2308,26050
2309,4745
2310,77472
2311,16192
2312,72130
2313,90438
2314,91520
2315,82645
2316,30711
2317,94790
2318,56763
2319,14488
2320,6047
2321,44113
2322,23878
2323,13463
2324,49584
2325,3410
2326,2087
2327,1144
2328,90199
2329,61589
2330,92599
2331,71452
2332,18771
2333,21929
2334,69729
2335,19180
2336,41362
2337,58736
2338,44107
2339,23442
2340,71218
2341,54815
2342,4615
2343,400
2344,17558
2345,83572
2346,41672
2347,27111
2348,59401
2349,52316
2350,1914
2351,51724
2352,64275
2353,60462
2354,70134
2355,38900
2356,24030
2357,40506
2358,11670
2359,75821
2360,63023
2361,82473
2362,57725
2363,32827
2364,82090
2365,37042
2366,14667
2367,2212
2368,8137
2369,20563
2370,56845
2371,32747
2372,6824
2373,69314
2374,77367
2375,18160
2376,81994
2377,99514
2378,60756
2379,54502
2380,14119
2381,75205
2382,23949
2383,25032
2384,45667
2385,72317
2386,47391
2387,13842
2388,66844
2389,69684
2390,7341
2391,52475
2392,47918
2393,90435
2394,37707
2395,75335
2396,68684
2397,28035
2398,25586
2399,23345
2400,87988
2401,65344
2402,93625
2403,1223
2404,90604
2405,29331
2406,96946
2407,61041
2408,36442
2409,24719
2410,77024
2411,16806
2412,22875
2413,53202
2414,24096
2415,85575
2416,95495
2417,52083
2418,21768
2419,20367
2420,4601
2421,88489
2422,83676
2423,11987
2424,22825
2425,98182
2426,80487
2427,53086
2428,42812
2429,85359
2430,64102
2431,58369
2432,84557
2433,11806
2434,94687
2435,5962
2436,79115
2437,33486
2438,89775
2439,33289
2440,24658
2441,53525
2442,92232
2443,34777
2444,2957
2445,65977
2446,29521
2447,57663
2448,29593
2449,1377
2450,32924
2451,69957
2452,43908
2453,3802
2454,95294
2455,58763
2456,63108
2457,3178
2458,42437
2459,18
2460,72949
2461,4174
2462,30400
2463,32786
2464,77696
2465,85865
2466,68601
2467,90274
2468,88350
2469,60259
2470,46361
2471,72823
2472,386
2473,33211
2474,19661
2475,82811
2476,1447
2477,37564
2478,42991
2479,28028
2480,753
2481,13650
2482,23096
2483,9597
2484,50126
2485,17468
2486,31702
2487,88524
2488,23506
2489,22619
2490,35731
2491,21705
2492,1510
2493,55670
2494,47694
2495,68026
2496,3052
2497,96325
2498,79873
2499,22353
