agent_number,hat_number
1391,35268
1392,7245
1393,33625
1394,9531
1395,70377
1396,37438
1397,71676
1398,22504
1399,61785
1400,6381
1401,54227
1402,44423
1403,31613
1404,7179
1405,67902
1406,44221
1407,56915
1408,41906
1409,6982
1410,32433
1411,47760
1412,5397
1413,63404
1414,56644
1415,30793
1416,52932
1417,40342
1418,49829
1419,17017
1420,28162
1421,33200
1422,70011
1423,26039
1424,42219
1425,30771
1426,9854
1427,23407
1428,10873
1429,41906
1430,17547
1431,73138
1432,70810
1433,16399
1434,45842
1435,59085
1436,74637
1437,28200
1438,32327
1439,1964
1440,20535
1441,50039
1442,16485
1443,9289
1444,6884
1445,60741
1446,25023
1447,53578
1448,47350
1449,4631
1450,50480
1451,36006
1452,46617
1453,50998
1454,38680
1455,49078
1456,46644
1457,315
1458,47412
1459,19846
1460,32175
1461,33321
1462,5958
1463,30867
1464,32752
1465,59487
1466,624
1467,16171
1468,20802
1469,71814
1470,46163
1471,55353
1472,24186
1473,62813
1474,16280
1475,38515
1476,50504
1477,29280
1478,4747
1479,22761
1480,56721
1481,9912
1482,28709
1483,33497
1484,2196
1485,55944
1486,11470
1487,57452
1488,38362
1489,2306
1490,49983
1491,40233
1492,50381
1493,60616
1494,31161
1495,36311
1496,74280
1497,15609
1498,48108
1499,55014
1500,10710
1501,45090
1502,39078
1503,133
1504,8835
1505,59188
1506,55037
1507,14579
1508,30909
1509,67747
1510,56268
1511,14493
1512,2193
1513,68868
1514,48361
1515,28201
1516,32539
1517,5357
1518,11304
1519,11024
1520,17384
1521,36805
1522,17008
1523,46198
1524,28926
1525,63625
1526,10994
1527,27012
1528,26336
1529,35415
1530,73205
1531,57083
1532,24791
1533,26806
1534,3442
1535,45930
1536,25970
1537,34044
1538,70386
1539,24411
1540,53298
1541,1603
1542,60861
1543,56578
1544,30767
1545,63575
1546,6810
1547,68231
1548,16628
1549,63224
1550,40022
1551,1576
1552,35350
1553,42358
1554,49859
1555,11519
1556,12112
1557,53639
1558,59868
1559,73781
1560,69541
1561,3219
1562,47481
1563,64064
1564,63052
1565,51538
1566,72699
1567,14
1568,62618
1569,36041
1570,55438
1571,47201
1572,57947
1573,58333
1574,65776
1575,27105
1576,9139
1577,57667
1578,24883
1579,46989
1580,63643
1581,1680
1582,51702
1583,29555
1584,62939
1585,44363
1586,48987
1587,39712
1588,9150
1589,7764
1590,7143
1591,2866
1592,8404
1593,4433
1594,54872
1595,42776
1596,13448
1597,58125
1598,31991
1599,57444
1600,15582
1601,25102
1602,69143
1603,67600
1604,49599
1605,47168
1606,10297
1607,43501
1608,39529
1609,52009
1610,71677
1611,23449
1612,26854
1613,35951
1614,13883
1615,59837
1616,23177
1617,55868
1618,58757
1619,37851
1620,355
1621,57113
1622,73508
1623,40758
1624,25686
1625,31114
1626,57800
1627,70726
1628,28595
1629,23273
1630,55059
1631,34557
1632,29161
1633,44618
1634,46376
1635,64017
1636,61486
1637,29422
1638,53221
1639,19160
1640,59182
1641,37421
1642,48283
1643,16214
1644,51695
1645,53976
1646,62405
1647,74422
1648,52831
1649,48233
1650,37061
1651,31301
1652,11122
1653,70208
1654,12584
1655,27043
1656,23507
1657,62670
1658,72767
1659,19092
1660,13165
1661,54995
1662,40756
1663,5188
1664,5550
1665,67766
1666,55729
1667,45688
1668,59729
1669,10073
1670,53559
1671,64845
1672,3157
1673,2776
1674,54667
1675,72399
1676,63997
1677,45308
1678,57229
1679,26729
1680,57589
1681,71819
1682,68654
1683,14882
1684,22713
1685,64131
1686,55878
1687,56916
1688,73177
1689,74058
1690,47619
1691,40391
1692,5995
1693,4672
1694,50264
1695,27512
1696,64946
1697,3850
1698,58695
1699,23982
1700,61837
1701,54435
1702,38733
1703,9058
1704,13725
1705,53425
1706,62794
1707,44648
1708,29062
1709,61023
1710,43537
1711,72656
1712,64011
1713,36412
1714,56939
1715,31307
1716,61642
1717,62008
1718,18142
1719,63282
1720,18098
1721,39040
1722,39065
1723,47271
1724,8036
1725,54631
1726,54960
1727,57202
1728,46351
1729,33310
1730,61370
1731,62586
1732,1064
1733,13605
1734,56181
1735,63128
1736,58855
1737,64510
1738,32041
1739,15665
1740,257
1741,6248
1742,10695
1743,2749
1744,21817
1745,40195
1746,68317
1747,20563
1748,19536
1749,41778
1750,2819
1751,9046
1752,70711
1753,72810
1754,50400
1755,59460
1756,16876
1757,12547
1758,2971
1759,11525
1760,51573
1761,11136
1762,68832
1763,47054
1764,12340
1765,25777
1766,14533
1767,47861
1768,30201
1769,56717
1770,67090
1771,48759
1772,1126
1773,59118
1774,54657
1775,63240
1776,4575
1777,19745
1778,18615
1779,45136
1780,4006
1781,48684
1782,1210
1783,22033
1784,37322
1785,53581
1786,50191
1787,17125
1788,27097
1789,70595
1790,54033
1791,55699
1792,3151
1793,21585
1794,71670
1795,37132
1796,26786
1797,58593
1798,24964
1799,29281
1800,63151
1801,4490
1802,4789
1803,38615
1804,30293
1805,8233
1806,8050
1807,589
1808,3492
1809,8910
1810,4555
1811,21598
1812,49284
1813,57375
1814,70755
1815,69694
1816,17193
1817,55658
1818,57103
1819,15027
1820,1138
1821,74141
1822,7826
1823,26638
1824,63008
1825,71811
1826,13079
1827,68749
1828,12202
1829,16553
1830,49945
1831,44291
1832,53051
1833,39470
1834,29135
1835,65392
1836,33058
1837,34999
1838,34271
1839,50403
1840,47399
1841,12202
1842,74481
1843,8836
1844,56421
1845,8905
1846,68885
1847,34595
1848,63952
1849,70120
1850,35169
1851,52815
1852,13882
1853,34999
1854,35960
1855,286
1856,11106
1857,6447
1858,31920
1859,67882
1860,65670
1861,6207
1862,5926
1863,52467
1864,61766
1865,36579
1866,12184
1867,7943
1868,10231
1869,7641
1870,38368
1871,25167
1872,13551
1873,71128
1874,27625
1875,64926
1876,40513
1877,62756
1878,52376
1879,11678
1880,6610
1881,52047
1882,15092
1883,44255
1884,23951
1885,50868
1886,53713
1887,73316
1888,38303
1889,46736
1890,23580
1891,36849
1892,51051
1893,11553
1894,17717
1895,28139
1896,71398
1897,14608
1898,31570
1899,60215
1900,17143
1901,71130
1902,33883
1903,31806
1904,2809
1905,60539
1906,42306
1907,13414
1908,52472
1909,10176
1910,20986
1911,1608
1912,64305
1913,59745
1914,26802
1915,61700
1916,50460
1917,3478
1918,30168
1919,22966
1920,21178
1921,5506
1922,51730
1923,35764
1924,12995
1925,61242
1926,713
1927,13262
1928,35995
1929,67491
1930,71153
1931,14013
1932,14033
1933,50043
1934,68251
1935,47246
1936,16164
1937,62857
1938,8505
1939,32411
1940,49281
1941,25242
1942,41108
1943,58901
1944,68891
1945,17971
1946,36926
1947,29784
1948,29586
1949,11697
1950,10906
1951,37095
1952,50339
1953,42060
1954,36406
1955,60881
1956,16055
1957,66619
1958,62399
1959,46593
1960,70163
1961,3104
1962,53478
1963,71673
1964,39107
1965,10132
1966,52091
1967,28298
1968,7607
1969,24674
1970,27105
1971,20224
1972,60089
1973,8233
1974,20791
1975,20571
1976,48209
1977,23988
1978,35216
1979,14651
1980,35787
1981,14463
1982,41239
1983,4924
1984,69897
1985,51015
1986,9902
1987,36134
1988,44404
1989,62807
1990,3034
1991,72106
1992,40563
1993,51599
1994,589
1995,69918
1996,53616
1997,22664
1998,21556
1999,28836
2000,57524
2001,55718
2002,60820
2003,37242
2004,68408
2005,27090
2006,7796
2007,25154
2008,73416
2009,67795
2010,41541
2011,50569
2012,62060
2013,55653
2014,53578
2015,38988
2016,8396
2017,58793
2018,33077
2019,43576
2020,50101
2021,37789
2022,31312
2023,38275
2024,18712
2025,21538
2026,41024
2027,8955
2028,15901
2029,50081
2030,14812
2031,46529
2032,502
2033,64592
2034,23582
2035,44825
2036,27560
2037,53217
2038,62523
2039,71592
2040,73541
2041,17880
2042,56762
2043,54128
2044,25600
2045,27896
2046,46928
2047,65042
2048,72371
2049,57751
2050,49302
2051,44726
2052,52249
2053,59119
2054,73451
2055,2381
2056,67887
2057,23132
2058,57960
2059,56924
2060,47777
2061,19864
2062,67631
2063,3717
2064,59780
2065,53909
2066,17160
2067,54056
2068,16799
2069,2873
2070,43413
2071,62059
2072,3633
2073,1932
2074,9123
2075,65350
2076,30394
2077,51861
2078,3070
2079,22500
2080,31243
2081,16407
2082,31880
2083,48561
2084,64040
2085,35619
2086,5061
2087,8918
2088,5513
2089,53130
2090,53055
2091,28328
2092,47219
2093,74310
2094,13127
2095,48933
2096,11251
2097,6787
2098,13964
2099,26326
2100,1473
2101,45367
2102,62197
2103,45344
2104,51318
2105,18307
2106,4039
2107,13772
2108,19232
2109,72714
2110,32850
2111,56437
2112,2213
2113,15992
2114,74262
2115,24227
2116,73661
2117,42827
2118,52841
2119,29173
2120,5895
2121,49058
2122,2351
2123,71445
2124,2233
2125,21443
2126,40705
2127,4274
2128,10319
2129,27548
2130,25060
2131,15755
2132,56315
2133,6066
2134,43453
2135,49631
2136,74425
2137,50603
2138,44032
2139,50179
2140,24108
2141,67569
2142,66838
2143,44801
2144,13154
2145,9570
2146,48224
2147,21358
2148,25361
2149,64773
2150,74390
2151,27602
2152,2607
2153,20184
2154,22965
2155,58219
2156,13972
2157,71235
2158,45951
2159,11346
2160,11233
2161,32747
2162,62444
2163,55649
2164,35026
2165,4894
2166,24756
2167,61442
2168,16042
2169,52902
2170,13131
2171,58580
2172,6638
2173,1532
2174,41952
2175,57445
2176,5831
2177,63464
2178,58559
2179,8228
2180,38180
2181,55632
2182,32927
2183,4128
2184,27839
2185,57953
2186,67563
2187,7597
2188,31394
2189,71501
2190,35865
2191,66169
2192,56648
2193,7011
2194,66755
2195,12849
2196,52150
2197,6769
2198,14098
2199,46115
2200,39968
2201,37044
2202,26724
2203,23977
2204,22379
2205,69660
2206,35988
2207,38291
2208,16868
2209,40465
2210,16314
2211,37831
2212,5545
2213,56043
2214,29959
2215,54458
2216,26891
2217,35395
2218,62540
2219,73069
2220,46307
2221,31393
2222,61832
2223,60707
2224,58293
2225,12386
2226,49917
2227,22338
2228,14167
2229,9620
2230,25312
2231,40133
2232,73589
2233,42913
2234,820
2235,72010
2236,11318
2237,3384
2238,69214
2239,50513
2240,68883
2241,55226
2242,40750
2243,65660
2244,1334
2245,29950
2246,6629
2247,66546
2248,21079
2249,44547
2250,69919
2251,53398
2252,51764
2253,52024
2254,69557
2255,68400
2256,37693
2257,69402
2258,13419
2259,25924
2260,403
2261,2697
2262,29832
2263,49114
2264,45827
2265,73524
2266,15702
2267,57677
2268,31339
2269,33377
2270,55119
2271,5029
2272,52266
2273,48035
2274,57729
2275,63840
2276,5634
2277,31689
2278,43801
2279,52212
2280,11907
2281,50549
2282,34646
2283,19695
2284,3680
2285,42228
2286,19981
2287,70829
2288,23965
2289,8439
2290,45467
2291,20862
2292,22120
2293,35521
2294,12211
2295,18007
2296,30069
2297,39454
2298,13878
2299,6953
2300,67001
2301,48116
2302,50839
2303,16298
2304,1987
2305,58933
2306,36934
2307,31113
2308,18085
2309,27291
2310,424
2311,62610
2312,42547
2313,66634
2314,8483
2315,73495
2316,42573
2317,59589
2318,65929
2319,67725
2320,12856
2321,35746
2322,35978
2323,35709
2324,66852
2325,48637
2326,68529
2327,29343
2328,57715
2329,27079
2330,44457
2331,6157
2332,25727
2333,45534
2334,24175
2335,70572
2336,37245
2337,70479
2338,55739
2339,29044
2340,3828
2341,49304
2342,38337
2343,42046
2344,53423
2345,17393
2346,35123
2347,3308
2348,25616
2349,4987
2350,73590
2351,39825
2352,36008
2353,63130
2354,27980
2355,24043
2356,60746
2357,52133
2358,13891
2359,50119
2360,48180
2361,21972
2362,66985
2363,29899
2364,57007
2365,7230
2366,29572
2367,68131
2368,12920
2369,8625
2370,51878
2371,45629
2372,73927
2373,23860
2374,55349
2375,58115
2376,56482
2377,33500
2378,16689
2379,14327
2380,17878
2381,263
2382,33478
2383,5184
2384,54893
2385,73945
2386,32465
2387,50277
2388,48133
2389,30544
2390,69898
2391,8870
2392,6558
2393,53746
2394,63289
2395,21842
2396,19895
2397,35165
2398,36738
2399,63021
2400,37577
2401,74622
2402,35452
2403,19760
2404,59285
2405,2720
2406,66129
2407,62404
2408,51655
2409,39958
2410,65985
2411,55649
2412,14713
2413,29564
2414,2365
2415,11774
2416,6757
2417,67239
2418,15690
2419,53656
2420,52277
2421,45956
2422,2791
2423,72854
2424,45674
2425,2036
2426,29585
2427,28394
2428,69943
2429,13101
2430,30898
2431,39564
2432,13566
2433,71161
2434,28775
2435,5295
2436,51826
2437,52307
2438,73452
2439,60752
2440,71612
2441,12105
2442,16501
2443,72046
2444,11369
2445,71013
2446,13579
2447,58153
2448,15963
2449,63286
2450,62657
2451,40576
2452,38183
2453,59567
2454,24608
2455,28087
2456,68577
2457,6994
2458,6123
2459,47519
2460,58671
2461,11888
2462,27475
2463,27260
2464,69783
2465,72300
2466,11429
2467,64074
2468,57694
2469,71292
2470,54950
2471,26368
2472,74712
2473,53260
2474,42382
2475,56207
2476,43203
2477,32177
2478,13860
2479,7184
2480,42928
2481,72820
2482,32576
2483,11652
2484,47151
2485,40361
2486,25778
2487,10237
2488,27774
2489,60451
2490,72452
2491,68984
2492,1717
2493,4882
2494,14121
2495,54679
2496,25166
2497,74198
2498,53610
2499,41516
2500,53079
2501,61649
2502,6367
